district,male_mean_age_4,male_mean_education_4,male_pct_no_education_4,male_pct_higher_education_4,male_literacy_rate_4,male_urban_share_4,male_mean_wealth_index_4,male_mean_hh_size_4,male_pct_married_4,male_pct_has_mobile_4,male_pct_has_bank_account_4,male_mean_digital_access_4,n_men_4,female_mean_age_4,female_mean_education_4,female_pct_no_education_4,female_literacy_rate_4,female_urban_share_4,female_mean_wealth_index_4,female_mean_hh_size_4,female_mean_children_u5_4,female_pct_married_4,female_pct_breastfeeding_4,female_pct_has_mobile_4,female_mean_digital_access_4,n_women_4,digital_gender_gap_mobile_4,digital_gender_gap_score_4,mean_education_4,mean_age_4,urban_share_4,mean_hh_size_4,mean_wealth_index_4,n_total_4,education_gender_gap_4,literacy_gender_gap_4
pathanamthitta,35.839825,10.768709,0,67.934792,199.83601,6.3502722,631694.7823,4.2387118,54.61573,100,80.418839,1.6553032,122.475825,33.300735,11.794913,0.31271368,196.68192,10.074929,104763.2724,4.4308524,0.29141909,73.177483,11.106129,86.478195,1.6250749,664.2674084,13.521805,0.030228376,11.635159,33.696007,8.2126007,4.3347821,186793.05,786.74323,-1.0262041,3.1540985
kollam,34.773685,11.415267,0,65.406395,196.38721,44.994652,903273.9259,4.3281188,58.055054,100,82.112091,1.6550521,246.2616849,32.834187,11.659768,0.60632724,193.63077,46.249737,103839.7728,4.3667417,0.2878975,74.886978,9.9762907,80.52903,1.4768034,1653.562413,19.47097,0.17824864,11.628075,33.08559,45.622192,4.3474302,207465.16,1899.8241,-0.24450111,2.7564392
thiruvananthapuram,33.635357,11.398273,2.8210869,56.971012,187.00577,45.685257,876193.6133,4.4088473,58.035034,96.89801,82.714767,1.7724994,352.3546419,32.580677,11.428134,0.53921682,193.3521,52.27306,97684.61793,4.3967156,0.30295959,73.681694,8.9532566,86.835953,1.5612881,1980.846207,10.062057,0.21121132,11.423624,32.739952,48.979156,4.4027815,215253.27,2333.2009,-0.02986145,-6.3463287
thiruvallur,33.090736,10.602394,1.1690414,52.020187,172.4252,55.801033,920768.1567,3.903091,62.210472,93.046303,82.188347,2.1327078,162.04678,31.137594,9.3515148,10.705928,165.50008,66.510826,83163.58735,4.3103247,0.33539042,71.448517,7.0267611,65.150856,1.3472999,2717.032618,27.895447,0.7854079,9.4219198,31.247526,61.15593,4.1067076,130307.52,2879.0793,1.2508793,6.9251251
chennai,34.967327,10.654271,4.647593,53.23975,182.53123,100,1101307.133,4.0373302,64.464813,98.867081,92.30484,2.5473564,174.7008708,32.026688,11.04434,7.4847832,178.09357,100,117350.2925,4.247354,0.34569487,74.738892,5.20609,82.047127,1.373468,3642.918392,16.819954,1.1738883,11.02649,32.161255,100,4.1423421,162377.86,3817.6194,-0.39006901,4.4376678
kancheepuram,33.755108,10.744673,5.8279243,39.013977,174.37265,70.454384,731658.867,4.3084874,59.294075,93.791374,81.798569,2.1711638,187.7373499,31.726189,9.3444929,13.529493,163.47697,64.267715,85436.07994,4.4453645,0.37554327,72.825371,6.3532462,73.966507,1.3984236,3057.284818,19.824867,0.77274024,9.425499,31.843569,67.361053,4.3769259,122822.62,3245.0222,1.4001799,10.895676
vellore,34.954227,9.7344713,7.8275204,46.825512,165.80527,30.644131,317711.4266,4.1794577,70.423874,90.61657,86.389366,2.3217239,145.544762,31.160534,8.4886036,15.022506,160.89159,50.655781,61194.71061,4.9889112,0.49237052,72.276169,8.9348755,53.368916,1.1672413,2718.244966,37.247654,1.1544826,8.5519218,31.353338,40.649956,4.5841846,74231.516,2863.7898,1.2458677,4.913681
tiruvannamalai,32.937901,9.8432093,5.6381812,47.016861,165.60129,32.174187,343429.5445,4.8714075,60.144669,93.707451,77.095154,1.960705,84.66773146,31.110903,7.6239438,21.503807,139.62791,19.847393,17222.56351,4.762064,0.43336925,73.288528,9.7898283,65.609657,1.1702727,1590.999112,28.097794,0.79043233,7.7360783,31.203217,26.01079,4.8167357,33705.078,1675.6669,2.2192655,25.973373
viluppuram,33.561958,8.9480343,7.340488,54.764664,157.07188,19.473961,310179.8969,4.3572392,59.903049,92.889122,88.9105,2.106128,108.6384438,30.83836,7.2714214,25.875938,135.20349,17.906454,16974.87785,4.7340775,0.47293636,72.499352,9.2924366,54.230434,1.1440741,2299.39667,38.658688,0.96205389,7.3470616,30.961235,18.690208,4.5456581,30202.814,2408.0352,1.6766129,21.868393
salem,33.578983,9.8702393,9.6578541,45.061623,153.98868,48.686062,450579.1885,4.1125984,67.724266,96.384109,86.37748,2.1280205,120.030498,30.846022,8.1194086,22.311058,145.54709,48.967976,48100.07942,4.4547563,0.40197831,73.577347,9.056057,55.489941,1.1980826,2532.310568,40.894169,0.92993796,8.1986418,30.9697,48.827019,4.2836771,66314.094,2652.3411,1.7508307,8.4415894
namakkal,34.066975,10.376593,2.0514498,51.928757,175.44545,43.353695,580687.4522,4.0160317,61.300079,95.35891,93.262474,2.3361998,56.6472553,32.035168,8.2258968,19.371861,149.16139,41.896152,52727.07602,4.2413087,0.32473651,74.493698,6.4570436,66.331223,1.2901794,1276.282375,29.027687,1.0460204,8.3172979,32.121517,42.624924,4.1286702,75164.5,1332.9297,2.1506958,26.284058
erode,35.482639,9.6034422,12.390527,44.066738,145.99677,28.217911,344965.633,3.7958405,66.847481,97.53981,73.917145,2.1288462,139.5180266,31.481411,7.9632101,20.259411,150.29771,52.795307,58082.2021,4.3582463,0.39751548,73.067924,7.1137748,62.538303,1.208968,2097.505501,35.001507,0.91987813,8.0655079,31.730959,40.506607,4.0770435,75974.461,2237.0234,1.6402321,-4.3009491
the nilgiris,33.925705,11.040904,1.7516351,54.064053,168.01291,64.814468,587780.7307,4.0354962,58.798374,97.487625,93.19413,2.4012179,32.42650321,31.515102,9.3791723,10.638067,168.55608,58.944427,32270.79528,4.5148435,0.37847924,72.503677,9.3761511,66.912086,1.1932228,586.2486681,30.575539,1.2079952,9.4662685,31.641449,61.879448,4.2751698,61386.633,618.67517,1.6617317,-0.54316711
dindigul,35.553387,9.7915173,2.5056281,59.548401,164.4465,37.292889,367572.4281,4.6708498,78.59771,90.708183,90.017548,2.2395196,101.7573595,31.455147,7.6092696,21.092373,145.28354,37.718418,20985.63373,4.5699754,0.41065732,74.613312,7.8630567,56.211441,1.1482621,1662.780703,34.496742,1.0912575,7.7351155,31.691484,37.505653,4.6204128,40972.598,1764.5381,2.1822476,19.162964
karur,33.204159,9.4234972,6.6134324,46.202984,142.56009,36.783478,284123.0581,4.0806222,58.204414,87.584946,88.10807,1.9517009,34.27616388,31.617886,8.1945763,17.695549,154.46538,42.545479,52789.42768,4.6563478,0.46194616,75.124229,8.2645845,66.846977,1.2274227,894.5540689,20.737968,0.72427821,8.2399263,31.676422,39.664478,4.368485,61326.219,928.83026,1.2289209,-11.905289
tiruchirappalli,33.308292,10.109294,3.4881015,47.09502,167.01505,47.95116,355453.4982,4.0172091,53.508156,88.858932,89.92205,2.1264503,91.78064221,30.908144,9.2633953,11.349622,164.35321,49.337986,51765.55855,4.4788408,0.40748423,70.520363,7.8662634,67.755547,1.3922514,1721.584529,21.103386,0.73419893,9.3062096,31.029623,48.644573,4.2480249,67136.25,1813.3651,0.84589863,2.6618347
perambalur,34.616692,8.7805052,12.448783,41.68108,149.84248,22.552107,274113.582,3.8117661,68.320717,89.537369,91.925797,2.0365522,17.83762403,31.27368,8.2215586,20.1206,147.16068,17.336441,25756.55955,4.3842583,0.33697104,73.765724,7.5687594,56.824799,1.1491518,398.9602632,32.71257,0.88740039,8.2454796,31.41675,19.944275,4.098012,36385.449,416.79788,0.55894661,2.6818085
ariyalur,34.530605,10.626114,3.8831122,44.226883,168.85669,15.010628,84440.17864,4.4116316,69.360748,89.405258,87.762016,2.1186028,21.19194517,31.810484,7.7146335,22.542997,135.52385,12.099816,-1411.959949,4.3328052,0.32821754,74.654991,6.7982993,60.927212,1.2066683,454.9001579,28.478046,0.91193449,7.8442302,31.931562,13.555222,4.3722181,2409.5144,476.0921,2.9114804,33.33284
cuddalore,34.539814,10.067263,10.009178,48.090454,163.00528,37.354282,395692.1225,4.118721,59.264149,91.888496,75.373177,1.9608678,84.97592002,30.946527,8.1965837,15.706915,149.70364,34.278431,16234.12459,4.6855073,0.47991636,73.214279,9.108923,52.999104,1.2293775,1845.837567,38.889393,0.73149025,8.2789135,31.10467,35.816357,4.4021139,32934.23,1930.8135,1.8706789,13.301636
nagapattinam,33.112442,9.6829195,1.0087492,57.914383,167.31795,16.975473,182322.2935,4.2028823,60.503803,83.322639,84.808228,1.8584853,50.14308472,31.124159,8.3618269,14.186059,158.24245,21.112919,15756.30053,4.6427612,0.38937029,68.838242,7.9039841,54.140747,1.2561954,1163.432928,29.181892,0.60228992,8.4164124,31.206312,19.044197,4.422822,22638.551,1213.576,1.3210926,9.0755005
thiruvarur,34.849804,10.366799,1.0157803,59.535591,173.85297,15.256614,166850.143,4.2975974,58.76088,89.132454,86.739311,2.0452464,38.22932804,32.116367,8.7272367,9.6938419,159.91519,21.487349,6301.006099,4.5227823,0.41140682,73.38308,11.199232,52.612335,1.2691655,893.9556905,36.520119,0.77608085,8.7944756,32.228466,18.371981,4.4101896,12885.198,932.185,1.6395626,13.937775
thanjavur,35.346043,9.5738516,4.8794851,51.148056,166.82796,29.36244,277837.6421,4.2384295,64.832893,92.246017,84.105835,2.076098,63.762815,30.925102,8.6085186,13.262805,159.04706,34.758915,14351.38463,4.6306953,0.42290917,68.395241,9.7990561,54.47752,1.2119743,1511.865856,37.768497,0.8641237,8.647584,31.10401,32.060677,4.4345627,25014.191,1575.6287,0.96533298,7.780899
pudukkottai,35.634151,9.5340137,5.2993135,52.408211,159.06198,30.5168,40198.03126,4.8353524,65.022949,94.326157,85.599586,1.9578223,52.39803047,31.388638,8.2915783,17.891008,152.64691,22.972721,7611.314751,4.8665061,0.47243947,72.536339,9.6646519,65.988876,1.1963801,1038.689207,28.33728,0.76144218,8.3512449,31.592524,26.744761,4.8509293,9176.249,1091.0873,1.2424355,6.4150696
sivaganga,32.539742,10.871973,1.2669808,49.600899,178.88301,33.155163,596784.7897,4.2852778,54.22411,96.437202,94.04258,2.4291496,38.8739906,31.242764,8.9383965,12.613857,161.41928,30.800375,31590.78717,4.6488376,0.46240184,74.064766,8.0547075,56.951324,1.3014219,876.9347885,39.485878,1.1277277,9.0204725,31.297817,31.977768,4.4670577,55581.98,915.80878,1.9335766,17.46373
madurai,33.574055,10.1369,2.4708803,53.015465,170.88593,54.604237,738689.8373,4.4433527,59.932648,96.786598,92.828575,2.4270413,130.3787598,32.228333,8.750248,14.135223,156.77113,66.693451,53201.29482,4.294919,0.35905766,77.014503,6.065218,65.577629,1.3493998,2027.899742,31.208969,1.0776415,8.8340139,32.309628,60.648842,4.3691359,94610.758,2158.2786,1.386652,14.114792
theni,35.517143,10.177743,7.8877025,46.006195,167.92514,45.870949,571154.8768,4.4741387,70.453682,93.118286,95.403908,2.2082632,56.61282489,31.65481,7.729095,19.948425,146.6144,63.030762,33021.48464,4.3847437,0.35075834,75.459602,6.2692018,62.143898,1.2134645,904.4500813,30.974388,0.99479866,7.8733363,31.882326,54.450855,4.4294415,64721.023,961.06293,2.448648,21.310745
virudhunagar,34.552925,9.7527199,3.714325,50.620281,160.94673,47.721619,531169.5354,3.8241775,62.15411,91.270844,91.020332,2.1633189,66.75638491,31.524954,7.532619,21.469431,138.31758,48.727188,22678.32928,4.0745559,0.32486838,73.772873,8.5681944,63.339943,1.2777592,1233.125994,27.930901,0.88555968,7.6466336,31.680458,48.224403,3.9493666,48792.258,1299.8823,2.2201009,22.62915
ramanathapuram,34.697666,9.4599094,2.9358764,47.417381,162.84814,34.551266,466388.4466,4.5472927,65.502632,97.347198,89.869682,2.2397871,56.54219878,31.197363,8.021759,15.371588,150.70874,30.50959,20312.90548,5.0197597,0.4521814,75.11158,9.32759,67.986992,1.2349057,838.5614584,29.360207,1.0048814,8.1126041,31.41847,32.530426,4.7835264,48490.75,895.10364,1.4381504,12.139404
thoothukkudi,32.784687,10.20226,0.90530199,55.086346,175.01065,39.740726,636998.472,4.3396149,58.079124,88.655472,91.290733,2.1112924,58.51594207,31.575413,8.7100515,11.451192,154.46886,53.080917,40161.64534,4.4556885,0.38977778,70.480545,7.6349392,65.060196,1.3284131,1115.361823,23.595276,0.78287923,8.7844362,31.635693,46.41082,4.3976517,69913.016,1173.8778,1.4922085,20.541794
tirunelveli,34.597012,8.9715824,1.1211097,58.306648,161.08253,44.652115,460098.887,4.211513,65.298912,94.192085,86.219475,2.0751653,109.5686688,31.779305,8.0186958,14.532693,153.4931,51.85582,33811.36218,4.333581,0.33696318,70.459305,5.9910674,45.204174,1.2543885,1804.696235,48.987911,0.82077682,8.0732374,31.940584,48.253967,4.2725468,58211.203,1914.2649,0.95288658,7.5894318
kanniyakumari,34.932728,11.5836,1.0063977,49.04031,186.8075,81.932495,921987.191,4.1938276,62.008614,97.987206,91.106331,2.3118846,57.41447818,31.879551,11.49544,1.4784572,188.47902,83.747673,68650.38484,4.4313335,0.43078053,72.930649,7.7679753,80.09594,1.3586218,1404.697005,17.891266,0.95326281,11.498902,31.999443,82.840088,4.3125806,102159.38,1462.1115,0.088159561,-1.671524
dharmapuri,32.976509,9.1221895,12.275713,51.720112,157.54994,21.339617,376472.8531,4.2218862,67.693108,89.140221,84.219048,2.0359111,48.9955264,31.096739,8.0618029,21.631613,145.66028,25.820854,35718.38773,4.6599593,0.39720836,74.511353,8.0218573,64.808205,1.2119255,1074.233179,24.332016,0.82398558,8.108057,31.178736,23.580235,4.4409227,50582.188,1123.2288,1.0603867,11.889664
krishnagiri,33.827736,9.4107065,11.535332,54.408443,165.42513,30.149734,433147.2671,4.2539644,69.071617,95.75798,89.57695,2.3231742,68.86876693,31.125711,8.0136585,23.579512,140.46925,25.935862,33303.1097,4.9262223,0.43263331,74.713081,9.6418371,51.125496,1.1894605,1509.771787,44.632484,1.1337137,8.074605,31.243587,28.042797,4.5900936,50746.457,1578.6405,1.397048,24.955872
coimbatore,32.88538,10.887752,2.8387303,43.175526,171.87764,69.243271,1016011.119,3.6855824,63.778019,94.747955,85.880974,2.4009912,130.4041074,31.693949,8.6088066,15.825846,156.73489,72.351685,54400.427,4.32447,0.36303136,73.079803,7.9237828,61.318016,1.2579759,2863.361621,33.429939,1.1430153,8.7080746,31.745846,70.797478,4.0050263,96286.797,2993.7656,2.278945,15.142746
tiruppur,33.944794,9.217227,7.7922144,54.560314,173.23758,66.630928,610961.4275,3.5775769,67.128807,96.830429,74.407349,2.1416373,70.74147189,31.499592,7.8140445,18.512201,155.78592,64.856331,51127.8035,3.902247,0.35775784,75.617416,8.1230383,59.656353,1.2023859,1876.29458,37.174076,0.93925142,7.865026,31.588432,65.743629,3.739912,71468.188,1947.036,1.4031825,17.45166
yanam,33.885307,9.4001112,12.610182,53.245014,154.38451,100,1058646.132,4.3437448,63.031673,92.999733,79.151428,2.3083603,2.536830998,29.952002,8.1452847,18.637505,150.6562,100,80452.48404,4.5947275,0.44193584,71.993187,10.622992,53.362465,1.0899504,32.32712572,39.637268,1.2184099,8.2365904,30.238203,100,4.4692364,151629.48,34.863956,1.2548265,3.728302
puducherry,34.173901,11.886962,3.588691,38.206772,175.21545,73.677841,1123344.134,4.2406039,67.473969,90.853104,92.697441,2.3275967,33.14757402,31.451941,9.5901747,11.92043,172.74287,71.089241,71324.13846,4.5368862,0.41430828,70.436913,9.6285601,67.468239,1.3031009,610.2535295,23.384865,1.0244957,9.7085037,31.592175,72.383545,4.3887453,125523.47,643.40112,2.2967873,2.47258
