district,m_pct_any_dv_4,f_pct_any_beat_4,gap_any_dv_4,avg_any_dv_4,m_mean_dv_count_4,f_mean_beat_count_4,gap_dv_count_4,m_pct_beat_goout_4,m_pct_beat_neglect_4,m_pct_beat_argue_4,m_pct_beat_refusesex_4,m_pct_beat_burnfood_4,m_pct_dv_unfaithful_4,m_pct_dv_disrespect_4,m_pct_father_beat_mother_4,m_pct_force_sex_right_4,m_pct_any_dv_4,m_mean_dv_count_4,f_pct_beat_goout_4,f_pct_beat_neglect_4,f_pct_beat_argue_4,f_pct_beat_refusesex_4,f_pct_beat_burnfood_4,f_pct_any_beat_4,f_mean_beat_count_4,f_n_dv_4,gap_father_beat_mother_4,female_pct_breastfeeding_4
sirsa,14.240229,32.62043,-18.380201,23.430328,0.17532551,0.63550967,-0.46018416,0,0,0,0,0,0,10.714286,7.1428576,0,14.285715,0.17857143,18.300653,16.993465,18.300653,3.9215689,10.457517,33.333336,0.67973858,80.38890916,-16.053953,15.759616
hisar,20.127205,33.06937,-12.942165,26.598288,0.44027084,0.80915803,-0.36888719,3.2894738,4.6052632,6.5789475,1.3157895,1.9736841,6.5789475,9.2105265,7.2368422,1.9736841,17.763157,0.42763159,25.454544,24.848484,21.818182,12.121212,16.363636,39.39394,1.0060606,129.4039321,-26.273466,14.378534
81,,36.688034,,,,0.95398194,,,,,,,,,,,,,19.786095,14.973262,19.786095,9.1397848,13.297873,32.446808,0.76595747,123.1548424,,
rohtak,16.064013,47.292976,-31.228964,31.678493,0.3125208,1.1941102,-0.88158935,2.1582735,2.8776979,8.6330938,1.438849,0.71942449,6.4748197,4.3165469,4.3165469,1.438849,16.546762,0.32374102,26.923079,28.846153,28.20513,18.831167,14.74359,44.230766,1.1730769,69.3201015,-11.17646,17.060225
jhajjar,26.875359,31.431536,-4.5561771,29.153446,0.49603459,0.7526747,-0.25664011,7.0921988,4.2553191,4.9645391,2.8368793,1.4184396,4.3165469,11.428572,8.5714293,2.1428573,25.352112,0.46478873,17.307693,23.717949,21.153847,10.897436,18.589745,35.256409,0.91666669,66.29461369,-10.074381,15.361969
mahendragarh,24.260435,25.972567,-1.7121315,25.116501,0.97876459,0.5880124,0.3907522,6.1728396,11.656442,12.883435,11.656442,11.042945,16.564417,20.858896,2.5641026,10.126582,25.609756,1.0243902,15.957446,19.148937,18.716578,7.5268822,10.638298,27.659575,0.71808511,64.71993983,-24.035793,13.417824
rewari,36.990807,41.071693,-4.0808868,39.03125,0.81206661,1.1166224,-0.30455583,4.6979866,6.0402684,10,1.3333334,2.0134227,20.134228,19.047619,7.3529415,7.4324327,36,0.76666665,22.360249,24.691359,23.456789,17.391304,17.283951,37.654324,1.0493827,67.77815589,-3.5253787,15.877068
gurgaon,21.911795,8.5140285,13.397766,15.212912,0.30257937,0.14620598,0.1563734,2.0618556,1.0309278,1.0416667,1.0309278,1.0309278,4.1237111,6.1855669,8.4210529,8.2474222,23.469389,0.32653061,2.6086955,3.4782608,7.964602,0,1.7391304,10.434782,0.15652174,101.4494498,0.43381691,14.643858
mewat,45.508965,52.741062,-7.2320976,49.125015,1.5818095,1.7421417,-0.1603322,15.384616,21.935484,21.290323,14.102565,15.483871,21.428572,26.923079,6.3694267,15.89404,45.28302,1.5471698,33.333336,44.262295,45.901638,31.491713,41.436462,58.469944,1.9562842,77.38336298,-26.905859,30.598358
faridabad,47.664185,19.323856,28.340328,33.494019,0.92751908,0.43122971,0.49628937,6.5934072,7.1428576,7.734807,6.1452518,6.0773482,15.555556,23.888889,16.27907,8.9385471,46.739132,0.95652175,5.0632911,8.8607597,13.29114,6.3694267,6.9620252,19.620253,0.4050633,229.2792391,3.0364695,14.828727
palwal,39.888046,32.702595,7.1854515,36.295319,0.80570513,0.92923582,-0.12353069,10.27027,7.5268822,11.351352,3.8043478,3.2258062,8.152174,21.081081,18.787878,3.7634411,40.425533,0.84574467,17.073172,24.242424,26.666668,16.969698,22.424242,37.575756,1.0727273,59.93192595,-5.3344612,20.719759
90,,36.635315,,,,0.7179727,,,,,,,,,,,,,7.6086955,13.043478,10.869565,6.521739,6.521739,19.565218,0.44565219,147.8402849,,
91,,32.513077,,,,0.60704875,,,,,,,,,,,,,15.294118,16.666668,21.428572,6.329114,12.790698,33.333336,0.7011494,42.85929787,,
92,,34.368298,,,,1.0487988,,,,,,,,,,,,,20.869564,20.353981,20.869564,11.304348,10.526316,27.826086,0.8347826,88.33532953,,
93,,43.529037,,,,0.89269531,,,,,,,,,,,,,9.782609,13.829787,18.27957,8.7912092,10.638298,25.263157,0.60000002,56.38314623,,
94,,32.396549,,,,0.42283952,,,,,,,,,,,,,6.4935064,2.5974026,5.2631578,1.2987013,10.526316,22.077923,0.25974026,4.531633973,,
95,,27.906073,,,,0.63002521,,,,,,,,,,,,,9.7087374,17.647058,18.627451,6.7961164,15.53398,29.807693,0.67307693,20.07117403,,
96,,13.690228,,,,0.31109047,,,,,,,,,,,,,10.810811,17.431192,10,5.5555558,15.315315,23.423424,0.58558559,119.2827459,,
97,,28.805262,,,,0.74028623,,,,,,,,,,,,,21.505377,18.27957,19.354837,5.4347825,9.6774187,26.881721,0.74193549,86.35062599,,
98,,15.634086,,,,0.4356052,,,,,,,,,,,,,12.820514,14.529915,12.931034,9.3220339,12.820514,22.881355,0.61864406,155.3903095,,
ganganagar,55.413555,27.695156,27.718399,41.554356,1.4546754,0.70037562,0.75429982,8.1081076,14.349776,16.143497,11.210762,12.556054,12.612613,17.488789,22.522522,23.423424,52.914799,1.3811659,19.796953,19.796953,18.781727,11.734694,11.675127,28.934011,0.81725889,133.7885048,8.8195171,11.180044
hanumangarh,37.377449,23.772482,13.604967,30.574966,0.77150375,0.68234521,0.089158535,1.3513514,7.1748881,7.2072072,2.7149322,8.5585585,7.4074073,18.807339,4.5662103,20.90909,38.116592,0.77578473,14.432989,15.025907,17.098446,8.9005241,15.104167,23.195877,0.70103091,111.4441779,-5.2769003,12.111422
bikaner,48.421131,8.2199898,40.201141,28.32056,1.8225756,0.19743015,1.6251454,13.692946,14.93776,19.917013,18.672199,16.597511,17.154812,27.385893,20.083683,31.535271,49.377594,1.7966805,4.3835616,4.945055,4.4077134,3.3149171,6.060606,10.136987,0.23013699,139.6008709,13.923617,17.361492
churu,51.929302,31.281248,20.648054,41.605274,1.5702903,0.70741975,0.86287057,14.864865,14.798206,13.392857,10.810811,15.625,24.200912,31.22172,19.339622,17.351597,52.444447,1.5822222,17.032967,15.934067,19.672131,9.3922653,15.846994,32.06522,0.77173913,109.7159776,13.765135,16.955082
jhunjhunun,58.337456,22.97649,35.360966,40.656975,1.7065537,0.39217627,1.3143774,11.351352,19.892473,14.130434,12.087913,18.27957,21.348314,39.459457,15.606936,20.765028,58.064514,1.6989248,7.1770334,7.6555023,10.526316,2.9556651,5.7416267,19.138756,0.33971292,143.9713049,2.9713068,11.59492
alwar,62.815434,40.081413,22.73402,51.448425,1.6535444,1.4003397,0.2532047,16.556292,17.763157,21.192053,5.9210529,7.8947363,29.139072,42.666668,13.605443,12.5,62.5,1.6578947,26.136362,26.136362,25.714287,17.44186,22.857143,35.227272,1.1761364,195.1812392,-1.1047688,16.720453
bharatpur,57.180405,43.59441,13.585995,50.387405,1.4814388,1.3371124,0.14432633,16.071428,14.970059,22.023809,6.5868268,7.1428576,20.359282,32.934132,8.75,17.857143,57.14286,1.4583334,29.946524,30.481285,29.946524,14.917128,22.162161,41.176472,1.2673796,143.1503672,-0.43361568,23.96962
dhaulpur,46.997578,29.420017,17.57756,38.208797,1.1013651,0.78693366,0.31443143,13.368983,8.0213909,21.925133,5.4945054,4.3243246,17.204302,31.182796,4.191617,4.945055,47.593582,1.0962567,15.819208,19.20904,20.454546,9.1428566,20.338982,30.508474,0.84745765,60.0977028,-15.591161,22.342327
karauli,44.592434,29.613348,14.979086,37.10289,0.8995598,0.77185977,0.12770003,13.218391,6.2857141,14.772727,4,1.7142856,19.428572,20.571428,11.949685,2.8735633,46.022728,0.93181819,15.300547,19.23077,18.032785,9.9447508,20.879122,31.693989,0.8306011,80.67312923,-4.5387135,21.370871
sawai madhopur,53.649426,44.799202,8.8502235,49.224312,1.6902814,1.3431102,0.34717119,16,18.181818,23.295454,9.1428566,17.514124,29.142857,39.772728,11.445783,14.035088,55.367233,1.7627119,24.571428,24.431818,31.25,11.494253,22.727274,38.636364,1.1420455,78.45469293,-0.041522026,18.209042
dausa,38.488503,38.302429,0.1860733,38.395466,0.8821969,1.1192886,-0.23709166,11.707317,5.825243,15.53398,3.4146342,3.3816423,18.446602,18.84058,6.2176166,3.8647342,37.980766,0.86057693,25.568182,26.704546,25.423729,16,19.886364,39.548023,1.1299435,93.14713806,-0.41664696,17.141041
jaipur,31.793741,22.261894,9.531847,27.027817,0.69922048,0.50694644,0.19227403,13.197968,6.6326528,9.1370564,3.5532997,1.0152284,11.167513,21.319798,3.5532997,3.0456853,32.828285,0.72222221,11.549295,12.146893,10.985915,6.4971752,10.140845,21.69014,0.51267606,339.498435,-8.2873125,14.744544
sikar,42.328499,16.405062,25.923437,29.366779,0.99338388,0.29944241,0.69394147,7.4257426,6.8965516,11.33005,3.9408867,5.4187193,16.256159,23.762377,14.42786,9.3596058,41.871922,0.98522168,5.3571429,8.0357141,8.4821424,2.6785715,6.6964283,16.071428,0.3125,196.0555326,-3.4217644,14.829082
nagaur,33.971214,26.401016,7.5701981,30.186115,0.80643755,0.74095523,0.065482318,4.9773755,3.6199098,9.954751,3.1674211,4.9773755,12.669684,19.004526,10,5.8823528,32.126698,0.74208146,16.756756,17.837837,20,9.23913,14.594595,28.648647,0.78378379,187.0621241,-0.37697697,14.711389
jodhpur,38.441395,23.474852,14.966543,30.958122,1.1518151,0.8251695,0.32664555,9.6234303,10.041842,12.552301,5.4393306,7.949791,17.154812,21.757322,14.644352,10.041842,36.401672,1.0920502,17.261904,17.804155,20.771513,9.4955492,14.201183,23.372782,0.79289943,201.9324094,6.8831615,14.740811
jaisalmer,24.632204,33.937843,-9.3056393,29.285023,0.64617425,0.93733424,-0.29115999,8.4388189,8.0168772,7.1729956,3.3755274,1.6877637,10.970465,11.814346,11.01695,3.3755274,25.738398,0.65822786,24.691359,22.08589,22.08589,11.25,16.564417,34.355827,0.9631902,35.34807794,3.5972395,21.426943
barmer,25.712296,31.801935,-6.0896397,28.757114,0.48303661,1.0741954,-0.59115875,6.329114,4.2194095,5.9071732,2.1097047,1.2658228,3.7974682,15.611814,10.212766,0.42194092,26.160339,0.49789029,25.735294,26.470589,25,11.19403,19.259258,32.846718,1.0656934,114.2552854,-4.8989592,23.484125
jalor,36.446369,35.867317,0.57905197,36.156845,0.79270774,0.882752,-0.09004426,5.1813474,3.6269431,9.8445597,5.699482,7.2538862,9.3264256,22.797928,8.2901554,5.699482,40.414509,0.77720207,21.925133,19.786095,18.181818,9.8360653,8.0213909,30.481285,0.77540106,113.5855197,0.61258078,19.637457
sirohi,40.0979,34.160446,5.9374542,37.129173,0.94857371,0.90709811,0.041475594,10,5.7894735,14.210526,4.2105265,5.7894735,4.2105265,20,12.765958,10,36.842106,0.86842108,22.155689,23.353294,23.493975,7.1856289,21.556885,34.131737,0.97604793,58.64953867,10.171478,22.987223
pali,30.910387,27.058496,3.8518906,28.984442,0.68139589,0.51026708,0.17112881,3.7735848,5.0314465,2.5157232,0,6.2893085,16.352201,22.64151,5.0632911,4.4025159,30.188679,0.66037738,7.7922077,10.38961,9.032258,7.1895428,12.820514,23.717949,0.4679487,126.6139716,-14.53536,16.035192
ajmer,53.333126,16.122604,37.210522,34.727867,1.2453538,0.43287188,0.81248194,6.8493152,10.273973,10.416666,8.2758617,11.643836,12.413793,21.232876,13.793103,33.103447,52.739727,1.2739726,7.6271186,8.192091,7.648725,6,6.4971752,12.711864,0.35875705,159.7510771,4.8939476,13.464284
tonk,44.846592,36.579849,8.2667427,40.713219,1.0329301,1.1213053,-0.088375211,7.4866309,10.160427,12.834224,5.9139786,4.8128343,15.300547,29.18919,7.9545455,9.6774187,44.385029,1.0213903,24.844721,26.086956,24.223602,10.559006,19.875776,32.919254,1.0559006,78.06450266,-2.0876722,15.156855
bundi,37.637894,25.180742,12.457151,31.409317,0.89038599,0.80040222,0.089983761,5.7894735,7.8947363,13.68421,1.5789473,2.6315789,13.157895,24.338623,8.5561495,10.58201,37.36842,0.87894738,16.149067,20.625,21.118011,16.25,14.285715,26.708075,0.88198757,58.23081183,-6.5961561,16.488867
bhilwara,35.064552,29.897953,5.1665993,32.481255,0.98747075,0.95564425,0.031826496,10,7.0588241,11.377245,5.91716,6.5868268,12.57485,14.7929,13.609468,6.5088758,35.087719,0.87134504,25.531916,27.464788,25.352112,12.857143,19.014084,32.394367,1.0985916,137.1734598,4.7074766,14.381468
rajsamand,45.001087,11.494165,33.50692,28.247627,1.0290024,0.33287176,0.69613063,6.5789475,7.8947363,8.5526314,7.2368422,7.8947363,5.9210529,17.763157,19.205297,20.394737,44.736843,1.0131578,5.4216871,4.8192768,5.4216871,4.2168674,9.0361443,11.445783,0.28915662,70.26282743,3.9643221,16.749531
dungarpur,48.527897,18.61623,29.911667,33.572063,0.78148139,0.68385893,0.097622454,3.6036036,4.4843049,7.6576576,2.2522521,5.8295965,11.210762,22.421524,13.004485,7.6233187,47.53363,0.78026909,7.3446326,7.9096041,9.4444447,8.9887638,9.4444447,13.333334,0.42777777,88.53416479,0.60537815,20.304056
banswara,31.260416,33.709404,-2.448988,32.484909,0.54981685,1.0800465,-0.53022969,5.91716,1.1764706,8.8235292,2.366864,2.9411764,5.91716,13.017752,7.6923079,8.9285717,31.764708,0.5529412,25,22.777779,25.698324,12.777779,20,32.777779,1.0611111,111.5221547,0.92769337,17.032738
chittaurgarh,27.673334,41.006409,-13.333075,34.33987,0.59494931,1.1972648,-0.60231549,4.2553191,5.6737585,7.8014188,2.8368793,0.70921981,12.056737,13.475177,6.25,5.7142859,26.950354,0.58156025,23.841059,30.463577,25.827812,14.383562,19.333332,36.42384,1.1324503,92.41471064,-7.4963384,14.773796
kota,24.798288,24.067146,0.73114204,24.432716,0.55534846,0.60519218,-0.049843729,3.164557,6.329114,7.5949364,4.4303799,0.63291138,11.464969,18.471338,3.4013608,1.2658228,24.683544,0.56329113,13.37386,16.363636,15.54878,7.8125,14.893617,27.492445,0.67371601,121.083433,-14.404978,13.12827
baran,30.39534,23.29615,7.0991898,26.845745,0.73430485,0.61602402,0.11828083,6.6079297,5.2863436,7.0484581,5.2863436,3.524229,10.572687,17.180616,12.385322,7.0796461,30.396477,0.74449337,14.11043,11.042945,16.564417,8.0745335,10.429448,23.312883,0.60122699,74.19650191,8.465065,16.992765
jhalawar,30.844255,21.631273,9.2129822,26.237764,0.72225076,0.49047101,0.23177975,4.519774,4.519774,7.3446326,3.954802,6.2146893,11.864407,18.079096,12.068965,5.6497173,31.638416,0.74011302,11.688312,12.337663,12.987013,5.2631578,9.8039217,23.225807,0.51612902,80.00525212,7.3670149,15.182627
udaipur,25.490364,40.025005,-14.534641,32.757683,0.57727724,1.1865013,-0.60922402,2.617801,2.617801,4.7120419,1.0526316,7.8534031,6.282722,19.895288,11.518325,2.617801,26.178011,0.59162301,28.846153,28.662418,27.564102,14.838709,26.751593,40.764332,1.2611465,172.7689199,-2.9660006,19.224667
pratapgarh,47.045151,27.581173,19.463978,37.313164,1.1542991,0.68223727,0.47206187,11.299435,11.299435,14.204545,6.395349,6.9364161,14.450868,25,24.117647,4.6783628,47.457626,1.1638418,12.865498,23.391813,23.391813,14.371258,18.713451,35.087719,0.9239766,54.30373195,19.194609,19.949886
saharanpur,24.391943,34.514328,-10.122385,29.453136,0.57855397,0.97723967,-0.39868569,6.0109291,4.3715844,7.6502733,0,0.54644805,14.754099,17.486338,10.382514,2.7472527,26.229507,0.63934427,16.528925,22.865013,21.487602,10.803324,19.834711,33.333336,0.91460055,191.4654044,-1.6170626,13.673809
133,,41.158157,,,,1.0669957,,,,,,,,,,,,,19.653179,22.543352,27.745665,18.023256,19.075146,40.462429,1.0693642,201.3278446,,
bijnor,47.046642,35.80909,11.237553,41.427864,1.0912322,0.80459648,0.2866357,5.2325583,7.0175438,11.111112,5.7471266,6.3583813,25.294119,26.900583,20.467836,5.2631578,46.629215,1.0898876,25.870647,19.900497,22.38806,9.0452261,14.925373,38.308456,0.920398,212.780886,6.6398716,14.053117
135,,34.204071,,,,0.96163052,,,,,,,,,,,,,17.75,24.25,22.5,8.8161211,16.5,32,0.89749998,282.6406559,,
rampur,26.996977,48.857395,-21.860418,37.927185,0.70591378,1.305747,-0.59983325,6.25,6.9444447,7.6388888,6.25,4.8611112,6.9444447,9.0277777,11.111112,6.2937064,24.827585,0.6413793,30.653265,33.165829,38.190956,10.152284,26.130653,49.246231,1.3819095,134.0992391,-11.708764,14.146784
jyotiba phule nagar,73.972832,18.582676,55.390156,46.277756,1.7705936,0.59740025,1.1731935,10.967742,8.333334,16.666668,15.89404,14.193548,31.578945,39.61039,40.764332,11.038961,74.545456,1.769697,16.931217,13.756614,15.343915,7.4074073,9.5238094,20.63492,0.62962961,106.7344084,29.058125,15.731486
meerut,48.719769,38.424412,10.295357,43.57209,1.1618947,1.1214201,0.040474534,11.377245,8.383234,12.804878,12.962963,9.5808392,18.867926,25,17.610064,9.7560968,48.52071,1.2189349,26.348549,29.606625,33.609959,16.527197,18.84058,42.650105,1.2463768,272.3439403,-0.75160408,11.684648
baghpat,28.043297,40.347416,-12.304119,34.195358,0.48700374,0.90729827,-0.42029452,1.9704434,2.4630542,3.4825869,1.5,1.980198,10.39604,8.955224,17.326733,1.4925373,29.064039,0.49261084,22.110554,25.628141,26.130653,2.5125628,15.920398,40.298508,0.91542286,73.83739439,-1.0833759,12.225305
140,,36.30378,,,,0.88042766,,,,,,,,,,,,,20.170454,28.125,26.988638,14.899713,17.897726,40.05682,1.0795455,319.0478171,,
gautam buddha nagar,57.408039,43.168213,14.239826,50.288124,1.080364,1.1941383,-0.1137743,9.782609,7.5268822,9.782609,10.869565,5.3763442,20.212767,32.978722,16.304348,7.6086955,58.947365,1.1789473,31.125828,33.774834,32.55814,13.333334,25.496689,48.013245,1.3609271,87.45409811,-1.8886986,17.188759
bulandshahr,16.300961,42.216457,-25.915497,29.258709,0.26782647,1.0104163,-0.74258983,3.5714288,2.8571429,2.8571429,0.71428573,0.71428573,2.1428573,3.5714288,9.2857141,2.8571429,17.142859,0.2857143,29.729731,25.112108,25.112108,12.149533,17.488789,42.857143,1.0848215,234.1575742,-16.307148,15.451771
aligarh,50.140827,37.113373,13.027454,43.627098,1.2946503,1.0248051,0.26984525,10.714286,12.857143,20,16.428572,12.230216,18.978102,25.899279,21.323528,6.6176472,52.777779,1.3958334,20.485174,22.102427,24.25876,14.363144,16.442049,35.579514,0.97574127,210.4719917,-12.051508,17.424892
mahamaya nagar,47.788483,46.966846,0.8216362,47.377663,1.1169169,1.1276152,-0.010698318,9.9290781,9.1549292,11.347517,9.4890509,7.746479,8.4507036,15.107913,20.300753,18.978102,47.586205,1.0551724,26.519337,27.62431,31.111113,11.666667,14.444445,45.303867,1.1104972,79.31189358,5.1658287,18.456898
mathura,41.524952,22.096663,19.428289,31.810806,1.0769789,0.44878429,0.62819463,13.29114,14.556962,16.455696,7.0063696,10.062893,17.721519,23.89937,13.375796,10.967742,45.679012,1.2407408,8.6021509,9.6774187,11.229946,5.9459457,10.160427,20.855614,0.45454547,180.8555308,-1.4125471,16.503469
agra,40.821304,38.476746,2.3445587,39.649025,0.75314003,0.98663253,-0.23349249,3.7974682,7.5949364,9.4936705,2.5641026,3.164557,15.189873,13.836477,23.717949,2.5316455,40.251572,0.81132078,20.588236,22.994652,20.800001,12.096774,18.351063,37.5,0.94414896,248.0826149,9.0328426,17.553324
firozabad,47.814678,48.67437,-0.85969162,48.244522,1.1767628,1.3515037,-0.17474091,11.666667,11.60221,16.0221,5.6179776,5.5248618,20.555555,23.20442,20,3.3707864,46.961327,1.1657459,29.041916,34.626865,35.135136,13.939394,23.283581,48.809521,1.3511904,119.0865401,6.9710169,17.266626
mainpuri,48.693775,25.590843,23.102932,37.142311,0.90567195,0.5892635,0.31640846,9.0361443,3.6144576,7.2289152,7.3170729,6.0240965,8.484849,13.253013,20.261438,16.666668,48.214287,0.88690478,16.836735,17.435898,15.228426,4.2780747,10.152284,25.380711,0.63451779,106.7954681,8.2290735,17.35911
149,,37.232952,,,,0.83661056,,,,,,,,,,,,,18.27957,21.505377,25.668447,4.9180326,19.786095,37.433155,0.89839572,209.2505629,,
bareilly,52.146347,36.344307,15.80204,44.245327,1.5672876,1.095693,0.47159457,18.947369,7.4468083,21.276596,8.6021509,12.087913,20.652174,30.107529,27.083334,9.2783499,51.515152,1.4747474,23.021584,25.899279,26.618704,12.289157,19.184652,36.45084,1.0695443,269.5531108,6.934454,13.798398
pilibhit,36.025993,49.365128,-13.339134,42.69556,0.94558138,1.3427823,-0.39720088,9.8591547,9.1549292,9.8591547,8.4507036,7.746479,11.971831,13.380281,19.424461,7.746479,36.619717,0.97183096,25.543478,32.608696,33.695652,14.207651,19.565218,45.652176,1.2554348,114.9884112,-3.6112099,19.894331
shahjahanpur,60.339695,57.928162,2.4115334,59.133926,1.8006561,1.323103,0.47755313,20.754717,14.691943,26.923079,12.980769,12.5,31.88406,36.190475,27.941175,5.7692308,60.185188,1.8287038,31.097561,29.090908,30.487806,13.496932,20,54.545456,1.2363636,161.6574677,12.809005,21.811956
kheri,39.50655,29.049868,10.456682,34.27821,0.8154785,0.97990149,-0.16442299,7.1005917,8.8757401,12.426036,4.1420116,5.3254437,12.426036,10.650887,4.2682929,16.666668,39.053257,0.81656808,18.125,18.518518,20.496895,10.062893,16.049381,25.153374,0.82208592,219.6984885,-17.70303,23.753887
sitapur,38.621357,33.998211,4.6231461,36.309784,0.96323973,1.0055079,-0.042268217,11.564626,17.687075,12.244898,8.8435373,9.5238094,6.8027215,13.513513,11.643836,9.5238094,40.540539,1.0067568,25.490198,26.143793,31.372551,6.5359483,18.300653,38.562092,1.0784314,226.5158147,-7.8576164,23.587421
hardoi,59.869289,48.855473,11.013817,54.362381,1.82522,1.2986314,0.52658856,17.55319,13.829787,18.61702,14.438502,19.680851,36.363636,40.425533,13.96648,11.702127,60.638298,1.856383,34.782608,34.782608,36.645966,9.3167696,29.813665,53.416149,1.4534161,210.2194503,2.227129,18.573301
unnao,73.485657,25.628719,47.856937,49.55719,2.4138274,0.76216739,1.65166,27.891155,28.767124,32.653061,18.493151,19.727892,32.653061,47.619049,21.333334,12.5,72.185432,2.3509934,19.125683,19.125683,16.393442,8.2417583,12.568305,26.229507,0.75409836,187.7023842,-0.043073654,18.335278
lucknow,35.411758,11.279984,24.131775,23.345871,0.82494426,0.25235954,0.57258475,9.4017096,12.820514,8.6206894,7.6923079,8.5470085,8.5470085,14.529915,10.526316,9.565217,36.752136,0.8974359,7.5268822,6.1371841,7.971015,2.6022305,5.0359712,14.336918,0.29032257,231.8365653,-4.9220943,10.313849
158,,14.59691,,,,0.3474561,,,,,,,,,,,,,6.3106799,8.695652,7.7294683,3.9215689,8.2524271,13.526569,0.34782609,227.7885971,,
farrukhabad,60.887821,55.18166,5.7061615,58.03474,1.8762045,1.6773572,0.19884729,19.075146,10.344828,24.277456,8.2352943,11.176471,36.094673,37.790699,24.40476,4.0697675,58.620689,1.7241379,30.898874,38.202248,40.449436,17.816092,24.719101,51.685394,1.5168539,95.95628029,-2.7463226,18.659058
kannauj,76.14061,53.367336,22.773273,64.753975,2.0311902,1.5857297,0.44546044,19.387754,18.87755,24.365482,14.213199,17.171717,35.025383,46.192894,14.213199,12.626262,75.757576,2.0101011,28.82353,38.011696,39.766083,18.902439,31.176472,54.97076,1.5555556,86.30803552,-4.7402153,17.842251
etawah,47.420296,43.071529,4.3487663,45.245911,1.1452732,1.1442977,0.00097549,6.5573769,7.6923079,15.384616,9.8360653,2.7322404,22.651934,25.68306,26.553673,2.2099447,49.180328,1.1803279,26.984129,29.100529,26.984129,8.6021509,15.873016,45.502644,1.074074,85.67996237,-1.0358009,18.274048
auraiya,46.477665,49.384193,-2.9065285,47.930931,0.89584541,1.0977485,-0.2019031,9.6385536,7.8313255,7.9268293,9.2024546,9.090909,6.748466,14.545454,21.818182,7.9268293,48.192772,0.93975902,26.404493,24.719101,34.831463,5.6818185,19.662922,50,1.1123595,87.06376025,12.28369,18.260242
kanpur dehat,49.462681,27.819025,21.643656,38.640854,1.0619061,0.93831605,0.12359005,9.7902098,9.090909,13.286713,6.2937064,8.3916082,13.986013,20.27972,20.437956,6.9930067,48.611111,1.0694444,18.589745,16.025642,15.384616,9.7402592,14.74359,25.641027,0.74358976,99.17674029,-7.8326321,17.170353
kanpur nagar,76.333382,23.828819,52.504562,50.0811,2.3787851,0.44430074,1.9344844,31.428572,28.248587,32.203392,14.689265,24.293785,25.714287,44.067799,18.072289,25.714287,75.141243,2.4237287,8.7542086,10.10101,12.457912,2.7397261,6.397306,20.202021,0.4040404,239.7557068,-2.4849319,10.573141
jalaun,48.377548,31.304625,17.072924,39.841087,1.0958493,0.70942259,0.38642669,9.090909,11.111112,11.675127,9.1370564,11.111112,14.646464,19.191919,9.1428566,19.796953,48.484848,1.1363636,19.259258,14.814815,22.38806,8.4615383,14.179105,37.037037,0.78518516,79.97344816,4.633812,12.79366
