state,district,digital_gender_gap_5,f_mean_age_5,f_mean_education_5,f_mean_yrs_edu_5,f_pct_literate_5,f_mean_wealth_idx_5,f_mean_wealth_scr_5,f_pct_urban_5,f_pct_rural_5,f_mean_hh_size_5,f_pct_married_5,f_pct_never_married_5,f_pct_divorced_5,f_pct_has_mobile_5,f_pct_mobile_fin_5,f_mean_bf_dur_5,f_mean_bf_months_5,f_pct_ever_breastfed_5,f_pct_early_bf_5,f_n_respondents_5,m_mean_age_5,m_mean_yrs_edu_5,m_pct_no_edu_5,m_literacy_rate_5,m_urban_share_5,m_mean_wealth_idx_5,m_mean_hh_size_5,m_pct_married_5,m_pct_in_union_5,m_pct_live_partner_5,m_pct_owns_mobile_5,m_pct_has_bank_account_5,m_pct_currently_working_5,m_pct_dv_goes_out_5,m_pct_dv_neglect_5,m_pct_dv_argues_5,m_pct_dv_sex_5,m_pct_dv_food_5,m_pct_dv_unfaith_5,m_pct_dv_disresp_5,m_pct_any_dv_5,m_pct_owns_house_5,m_pct_owns_land_5,m_pct_smokes_cigarettes_5,m_pct_smokes_bidis_5,m_pct_uses_tobacco_5,m_pct_drinks_alcohol_5,m_pct_drinks_freq_5,m_pct_father_beat_5,m_pct_wife_emp_5,m_n_respondents_5
punjab,tarn taran,33.363697,30.576775,1.4334852,7.0666728,74.726761,3.9632504,827917.8477,15.582307,84.417694,5.6753674,69.020828,25.789419,5.1897483,52.25951,23.104753,58.028679,27.020617,43.862446,49.667881,624.9798839,31.707645,8.2448368,16.52853,77.523285,16.338821,770004.25,5.2113638,56.554043,56.554043,97.922829,85.623207,84.901695,76.748154,6.9507542,3.7060394,6.1716814,5.2367654,2.4665937,6.2753782,14.135458,22.261784,44.621517,20.024885,3.3664989,2.2257116,4.8142848,21.367929,16.282679,4.7497706,12.227335,37.51128498
punjab,rupnagar,34.12627,31.471033,1.9801339,10.022707,92.586906,4.4862118,1191931.837,28.097837,71.902161,5.6455526,67.353371,28.750553,3.8960743,62.498569,31.462181,57.267761,23.174513,44.947712,43.892262,406.62554,30.933252,10.447265,7.4022837,86.993355,28.661839,1191279.3,5.7466435,51.214314,51.214314,100,96.62484,89.008438,71.586884,5.2389607,0,1.3859627,1.3859627,1.8987496,6.4824886,11.272152,17.023899,40.98645,32.479687,3.4231756,5.7250466,8.8617935,26.514894,13.341143,7.0454783,13.369637,27.32129717
punjab,sahibzada ajit singh nagar,24.712906,32.215881,1.993736,10.04965,90.022842,4.6281052,1403523.424,52.351318,47.648682,5.835927,74.916771,21.050272,4.0329499,70.687988,40.544594,55.434044,21.165453,48.678837,63.959278,583.7061872,32.14204,10.476866,3.9117806,87.5336,49.34137,1350302.9,5.2755861,57.877041,57.877041,96.420723,95.400894,92.117065,74.429451,11.883809,7.2954602,9.2356339,3.5467811,2.8226137,6.5143652,13.695179,19.754915,20.049156,16.895628,4.48593,10.706183,15.409106,32.767502,16.113672,4.3562694,13.330704,42.67895317
punjab,sangrur,32.385426,31.09584,1.7703266,8.9027405,83.429184,4.3729296,1124091.882,32.222553,67.777451,5.6961832,70.578568,26.02566,3.3957691,59.216373,15.936152,57.68681,23.545687,47.297157,70.266708,990.1967394,31.809813,9.0867472,9.6571159,78.4897,34.136387,1098101.5,5.5392861,60.9991,60.9991,100,91.601799,90.870605,70.861763,16.517677,17.07435,20.549515,11.781519,10.674189,20.711113,27.672995,41.709618,39.054245,15.825945,3.4184468,5.7683125,8.9363146,26.187185,14.649312,14.32807,15.466944,77.72542098
punjab,barnala,23.767845,31.526484,1.718486,8.6454525,81.743073,4.4080806,1134549.477,34.65395,65.346054,5.6758952,73.398575,24.187435,2.4139936,69.470726,14.131199,65.186348,23.353853,36.698734,57.654114,338.489619,32.266712,9.0642977,9.7701817,83.63102,38.420254,1275987.1,5.5770268,57.729912,57.729912,97.58271,93.238571,93.147972,77.221855,20.639809,12.976662,17.357769,10.691466,4.3696442,30.202183,37.401249,50.644886,49.391876,19.954117,3.4928718,5.417695,8.6918993,33.15984,17.171247,20.275484,29.652256,30.58706684
punjab,fazilka,46.617374,30.49444,1.5983446,7.8139153,77.459267,3.8472464,765086.1528,22.121784,77.878212,5.8564196,69.754745,26.167732,4.0775232,43.100285,19.675222,53.322624,19.489967,52.038158,59.44088,709.4772655,31.764746,8.5098896,15.915707,83.288757,21.854601,622989,5.5482802,60.129612,60.129612,98.156631,89.717659,91.108925,81.928078,15.894183,11.722175,11.615742,7.826838,6.7976236,13.553434,19.1348,30.14572,35.991295,21.704807,0.51186579,10.478245,14.390835,27.743309,21.666809,7.5008883,13.743212,52.99865715
punjab,firozpur,33.696938,31.638084,1.5802827,7.8857441,79.083794,4.1645455,993608.3791,34.619526,65.380478,5.6379342,71.060799,24.621584,4.3176136,57.400536,20.125359,57.41243,17.521782,44.617653,50.780899,449.1522315,31.398706,9.3372335,12.256336,82.565155,33.92234,998914.81,5.2824974,58.469814,58.469814,98.468796,91.097473,93.847519,77.83094,11.706142,6.928278,12.960924,5.2321601,3.3500977,11.372518,12.706913,26.415405,30.383188,14.486721,1.354901,2.6495972,5.6182303,28.625196,21.161594,6.0294847,11.433828,28.96285592
punjab,gurdaspur,24.924988,31.172968,1.8695415,9.5969543,88.615532,4.4125357,1160737.491,23.074076,76.925926,5.3902645,72.156403,24.092054,3.7515397,65.92453,44.142624,60.35833,22.992495,41.289322,58.535213,903.3269326,32.070839,10.210505,4.1320424,90.628914,30.51601,1246685.3,5.600122,56.104172,56.104172,98.868324,90.849518,93.209549,79.354721,13.378183,13.152949,18.961296,5.7131743,11.417374,23.441759,36.975559,44.569004,44.968998,17.318544,2.7630265,2.8919399,5.6103287,22.687723,13.806011,4.8704333,15.253171,65.28330675
punjab,pathankot,20.306892,31.609808,2.0753551,10.708902,94.177216,4.4541574,1160636.587,45.214272,54.785728,5.2633314,70.447357,25.515881,4.0367641,76.297485,43.73325,57.878002,23.087463,41.137169,49.410652,350.2190704,33.205044,10.582104,4.8112097,89.250061,53.931271,1174227.6,5.5838184,59.982552,59.982552,98.340622,96.604378,90.952904,77.611961,7.7071996,9.7016983,8.2270203,6.1821809,3.9003921,8.776557,24.424936,28.891361,43.291958,21.99659,0.80814892,4.6872897,7.8209715,27.956375,10.605268,5.1571264,7.0406928,23.03906964
chandigarh,chandigarh,22.525612,30.823421,1.9358658,9.7595301,87.809914,4.6084833,1385632.143,98.999977,1.0000223,5.389925,66.545715,29.722404,3.7318821,70.004608,33.563141,64.917831,24.367863,38.051483,73.062134,596.8167362,30.519115,10.279598,5.2199483,90.038994,100,1480479.8,5.0526457,52.508892,52.508892,100,92.53022,95.612679,73.041611,0.8040269,5.3136935,1.9605107,1.3098702,0,2.1138971,4.8670454,9.0242548,21.457586,11.217388,10.460511,4.0184727,13.5961,29.237181,15.063314,4.3599315,21.266769,49.27297741
uttarakhand,uttarkashi,33.964897,30.25749,1.7757716,8.9191675,81.882401,2.9450827,120471.024,8.5602236,91.439781,5.3111897,73.451797,24.37513,2.17307,55.34565,7.5674324,66.399231,18.81601,34.286926,62.62912,165.8711875,30.218985,10.791601,2.021343,97.481392,10.891385,154745.97,4.9388075,56.569672,56.569672,93.756065,89.310547,84.280113,66.381409,3.7127674,1.6534004,1.8350465,2.9156554,2.6905639,3.7475433,3.2445571,10.025084,35.358513,31.173048,1.9837542,10.838459,16.629719,22.853964,8.7205563,7.2193818,11.5207,12.19238813
uttarakhand,chamoli,24.693306,30.363306,2.0073807,10.067701,92.62822,3.0655358,208875.3811,14.676541,85.323456,5.0862427,70.75927,26.093847,3.1468809,67.096642,18.302511,68.128349,23.090044,31.136238,66.838646,232.7751361,32.202175,11.55613,1.0149169,100,12.455879,271753.56,4.542634,59.141361,59.141361,94.88784,91.789948,93.567924,60.473354,2.9152706,0.97175688,2.9152706,0.8534407,0,5.2760539,6.759932,8.5851297,36.358135,33.53709,13.26392,12.126468,30.915911,43.025703,20.587088,8.9107809,8.240242,11.96708796
uttarakhand,rudraprayag,21.494194,30.697098,1.9234053,9.6126404,89.669128,2.9908042,179686.7227,10.062607,89.937393,5.0487309,71.430588,23.875492,4.693923,70.377792,15.754639,66.748085,20.227865,31.278292,58.471085,142.3053887,33.660069,11.475443,2.3152146,94.548538,14.094269,263165.47,4.8091388,59.286751,59.286751,96.846375,91.871986,91.696312,62.549568,3.4467897,5.2189188,5.2189188,2.6208949,2.6208949,3.5275021,17.500034,21.017191,37.211769,34.274277,3.675015,18.09791,33.226978,37.412056,16.619377,3.279309,17.831305,6.785849996
uttarakhand,tehri garhwal,32.761837,31.217823,1.6516171,8.4145613,76.755867,3.1224365,258637.2477,11.895414,88.104591,4.9498096,70.337387,24.468378,5.1942325,55.644016,17.372395,68.637718,20.4244,33.476307,43.255096,285.5413055,33.286549,10.106646,1.7413402,91.441803,16.078629,268385.97,4.3823953,61.921722,61.921722,98.259941,88.405853,84.280197,60.28154,1.8344988,1.3495218,2.8595753,2.6386106,0.7550267,4.9532433,13.895411,18.418074,43.540436,35.673611,7.9474277,20.977892,38.769775,41.649635,20.063931,26.064024,25.494745,15.40382583
uttarakhand,dehradun,32.19915,30.311493,2.0049298,10.165074,88.352379,4.4411035,1195130.124,55.213062,44.786934,5.4598722,67.010315,30.678633,2.3110521,66.469078,20.727581,62.711246,22.214231,40.426014,55.102158,1073.082183,30.861259,11.140262,3.0463862,94.321762,43.359749,1133601.8,5.329423,55.518211,55.518211,96.036057,98.668228,87.170746,71.350136,2.4393902,2.4393902,9.5650997,2.4393902,2.4393902,8.6878157,9.9308777,12.370268,33.210064,19.176943,5.4519062,2.8391583,17.657154,22.908184,7.7129474,6.1017122,11.32005,57.70893371
uttarakhand,garhwal,22.656044,30.80055,1.9003179,9.6062098,88.361015,3.1745322,295681.2316,17.721884,82.278114,4.8590431,65.428467,29.651722,4.9198093,65.761688,11.487837,57.204082,17.36977,45.347668,39.528484,324.2205387,32.4627,10.779364,1.132517,95.446945,23.158274,407590,4.8684187,56.521923,56.521923,90.205208,88.417732,86.810898,54.135429,3.7743204,2.6418033,5.354434,6.4869514,6.4869514,10.55253,11.740189,14.005223,36.744659,23.278843,8.0844669,13.319007,33.733837,34.115276,14.210886,5.2905803,6.195704,15.1140331
uttarakhand,pithoragarh,18.354614,30.932999,1.972056,9.8324327,92.140335,3.037118,203856.0047,12.284593,87.715408,5.0845199,71.790741,24.178446,4.0308094,72.711441,22.25732,72.39444,22.134995,29.342482,54.43182,310.6154373,32.341175,11.222039,1.3587886,95.502823,12.091501,339290.81,5.138597,56.653046,56.653046,97.364388,91.066055,88.148117,58.133102,1.2515662,0.52448803,1.8166559,0,0,3.7114985,3.6573246,7.0050292,47.166515,45.076828,9.5312929,13.216784,32.856133,48.682144,20.772911,13.53005,13.875864,20.78483904
uttarakhand,bageshwar,13.001602,30.597364,1.8850363,9.3674459,91.447174,2.8499329,58873.70162,5.4555984,94.544403,4.8972483,72.818687,23.598166,3.5831504,72.754501,23.719969,71.127556,23.877613,31.619627,40.684052,149.2904116,32.021919,11.800457,1.6138172,94.113197,10.89075,122584.41,5.008595,57.69326,57.69326,95.307785,85.756104,85.019669,57.293365,1.5804245,0.73796928,2.9515562,3.0560422,0,3.0480182,3.0291677,7.0247688,30.85956,32.045322,1.680306,12.592228,26.162741,43.108212,13.005739,3.4976265,7.7049241,8.100608028
uttarakhand,almora,3.3341293,31.006401,1.8652743,9.2163525,90.087143,2.6828148,-41215.74151,9.681879,90.318123,4.8232632,67.392563,27.774731,4.8327041,85.647346,11.731261,72.358437,21.972651,29.910637,31.310877,309.5231623,32.180264,11.222262,1.0894033,98.85228,12.476347,171042.5,4.5731034,54.964066,54.964066,92.316307,88.981476,93.261299,60.241753,1.0770736,3.4456878,4.387413,2.0386701,2.258359,1.0770736,3.3012776,6.5363393,34.14257,35.242077,6.1510906,12.139353,28.05961,34.756554,20.836184,3.1106253,14.493968,13.61745496
uttarakhand,champawat,21.022591,30.007704,1.7957487,8.9671478,86.587379,2.9608686,145136.2574,16.756828,83.243172,5.4150181,70.26899,27.061644,2.6693659,70.413086,16.659187,77.94651,23.246866,21.731024,48.570637,155.0430422,32.287258,11.12956,1.9064283,91.803108,20.632311,323049.66,5.3205938,54.456444,54.456444,98.782387,91.435677,96.655205,59.033524,1.5638298,1.5638298,3.1152644,0.78191489,0.78191489,2.1943793,6.3079371,7.0898523,49.428478,46.952583,5.8501263,13.520202,31.634569,39.552719,14.987934,7.5033002,8.846714,8.721282005
uttarakhand,nainital,22.345741,30.523335,1.9068317,9.6355476,87.789085,3.8209994,704990.5611,39.391048,60.608952,5.4724278,69.314735,27.237108,3.4481544,66.187561,16.888386,67.243172,22.46805,34.014309,25.958452,580.6851593,31.776217,10.683312,4.1967335,92.593704,41.00312,837829.13,5.6011906,57.100517,57.100517,99.113541,88.533302,89.690636,77.598297,3.622685,4.3173456,5.6911001,1.9898536,1.9639456,5.4683104,10.955628,14.654434,33.152122,14.94433,14.03227,8.3492775,25.367311,31.279892,11.74897,7.0578651,5.3313613,38.91467206
uttarakhand,udham singh nagar,39.139328,29.831568,1.5543672,7.615612,74.923088,3.7664583,681450.0544,41.313938,58.686066,5.7987862,70.554787,26.226639,3.2185748,50.59433,25.504553,63.413052,20.888391,38.810753,43.141254,1159.697085,30.264532,9.4907379,11.575727,77.256989,35.8619,448302.44,4.7677202,63.512074,63.512074,92.85463,89.733658,91.990685,75.906792,2.414777,1.9223282,1.4631927,0,0.48678732,1.9471493,2.4570067,6.3321457,50.017349,41.345737,7.7232652,12.659727,29.466835,37.436096,22.410709,8.5527086,14.788321,77.61130926
uttarakhand,hardwar,29.769424,29.060736,1.5872914,7.8380308,76.171402,3.7793977,718982.5276,36.232403,63.767601,6.2234263,67.082344,29.090796,3.8268585,49.529953,18.164495,57.598034,19.997055,42.172947,32.372169,1175.457776,30.623871,8.4784317,10.68162,86.165222,35.594807,769242.31,6.1718645,59.546543,59.546543,100,79.299377,81.541107,78.240952,5.4502344,5.1661162,5.9348989,1.8619713,2.5742095,11.276123,11.709016,19.001406,37.844624,22.32225,10.780513,13.611589,35.813671,31.326918,11.090365,9.725688,7.3490686,75.95998007
haryana,panchkula,22.180374,30.906542,1.97014,9.8458471,92.021484,4.5246191,1273309.513,45.204819,54.795181,5.8131428,68.498581,28.463554,3.0378625,70.330406,37.729568,62.351852,24.257946,40.947578,77.921768,307.720914,31.920658,10.573446,1.396046,100,43.602051,1316635.6,5.3273726,61.36824,61.36824,100,92.51078,96.496651,75.366524,2.6729562,3.3785,3.3785,1.7478926,1.7478926,2.2104244,3.2575223,4.8881302,48.440281,29.213848,5.3865242,3.8505859,12.029202,33.477478,11.853286,3.1925266,5.5579233,21.66597486
haryana,ambala,27.406693,31.195633,1.9668356,9.677227,91.092369,4.3310695,1091779.957,37.507732,62.492268,5.4829679,68.517097,26.749266,4.7336369,62.521507,34.185043,62.190052,19.926279,41.0116,35.791927,583.7816879,31.460323,10.199276,4.0728912,89.580261,43.343086,1072486,5.4264326,55.810799,55.810799,96.299255,89.9282,83.433411,74.914871,7.7403708,7.9197826,10.128002,3.7364841,3.4797528,8.4815149,18.441086,25.911846,30.677763,19.929569,4.5210013,9.4586439,18.298199,22.641315,13.470778,23.243803,14.306922,38.99915083
haryana,yamunanagar,36.453815,31.332811,1.8497218,9.0861301,88.973572,4.2706208,1074425.526,37.969246,62.03075,5.669486,71.951714,23.826233,4.2220478,54.109997,26.388943,55.013145,17.965134,45.95792,36.713295,617.7451274,31.541321,9.2878036,7.0071826,88.705681,39.993519,980698.25,5.1690235,59.997929,59.997929,100,90.563812,85.281982,76.778854,5.7050033,3.4665074,6.1771264,2.5355351,4.0733843,5.0594959,9.2389078,15.056946,39.092388,23.368143,4.5835414,16.753235,22.122644,23.064276,13.887395,32.095879,10.011617,47.11333013
haryana,kurukshetra,38.605846,31.296019,1.8006092,8.8258419,86.726173,4.2313552,1042425.184,26.986256,73.013748,5.8751373,73.793739,21.793671,4.4125872,53.444607,27.628809,64.912086,24.25709,36.79237,43.62941,541.1294926,32.661785,9.345933,6.7695084,87.395683,26.498552,963069.25,5.8107619,67.474648,67.474648,98.056946,92.050453,87.047974,78.312408,16.91044,16.706388,15.365955,6.8613901,5.4708872,28.565268,27.414461,37.717613,43.721085,31.378588,5.1891689,16.342545,20.101332,22.059134,18.208303,15.289699,11.212163,32.78417107
haryana,kaithal,49.093716,30.344019,1.6359515,8.0397539,80.213028,4.1479073,958097.1519,24.697899,75.302101,5.6714063,73.180908,23.75593,3.0631633,38.484402,53.23991,63.183743,21.607843,39.455494,55.680943,577.9876601,30.187351,10.425437,7.3387613,90.005341,9.4005013,1015079,5.5805821,57.261806,57.261806,100,87.578117,76.485001,69.753296,8.1637144,5.6866727,2.2436113,6.3446307,1.6513609,5.1055613,8.4305611,15.176344,34.180004,23.122416,4.7978005,16.277908,16.702436,18.394674,10.486298,13.85835,7.5434222,37.37354086
haryana,karnal,42.7537,31.561243,1.7786714,8.6594629,86.629028,4.2687054,1052728.995,30.675951,69.324051,5.6564603,70.611008,24.156923,5.2320695,51.966087,24.741028,63.733231,23.333334,37.805851,52.670376,932.9136934,32.728142,8.7654171,8.5473938,90.753555,33.492245,922808.38,5.7261882,64.202896,64.202896,100,94.719788,88.181007,79.637527,9.1868114,10.467578,11.750874,4.0964336,5.5486593,21.098732,25.098726,31.967533,43.354187,19.208241,4.1833024,30.005255,32.371311,35.284214,25.436819,17.810022,16.524496,71.24658057
haryana,panipat,45.444996,30.070553,1.8624494,9.2156248,88.269218,4.215178,1015467.558,41.834358,58.165646,5.8446188,74.548065,22.487833,2.9641011,43.226757,8.566885,61.567638,19.878029,39.944233,28.423065,681.4673586,30.349918,10.148883,3.4958887,90.901558,44.073563,734970.69,5.5248418,59.399902,59.399902,98.224136,88.671753,80.039177,74.474976,0.50201833,3.2506137,3.6861401,3.8245347,3.0026288,5.1839924,7.1119761,15.601606,41.58382,27.704998,4.7330098,17.161119,21.747152,17.624565,3.9648631,8.0795002,9.7804518,50.77443883
haryana,sonipat,31.13538,30.977863,1.9422095,9.6584749,90.423813,4.282979,1057007.087,33.074284,66.92572,5.6056275,73.512543,22.343464,4.1439915,62.401699,30.499693,59.726589,17.35704,44.248589,36.003986,800.3970271,30.303776,10.539184,4.6472602,97.624168,42.583023,937944.63,4.7755394,55.599045,55.599045,93.728523,93.537079,90.488289,72.118645,0,2.810127,3.4238214,0.61127347,1.5857133,9.8430443,13.100976,14.634162,22.092754,19.614927,3.2891235,15.396984,17.679449,20.506987,9.3696375,12.947449,12.285067,74.9276754
haryana,jind,46.85173,29.966143,1.7477567,8.4539251,86.769783,4.089355,877229.2462,19.70702,80.292984,5.9669976,69.681839,26.087254,4.230906,41.147377,33.258514,69.550842,23.780485,31.811275,27.933031,763.6438983,30.207373,10.144032,6.4350309,90.927467,17.467775,836214.63,5.4746904,52.927895,52.927895,98.706818,87.999107,86.408325,63.817097,2.3152492,2.4617369,2.3574743,0,0.68931049,14.937195,16.015783,20.876364,26.041403,17.345901,2.7924662,16.390341,19.255962,17.960093,5.1749969,11.802535,7.9925017,57.66225737
haryana,fatehabad,59.976639,29.942387,1.5724424,7.7039599,76.878471,4.0229082,883063.3237,19.882336,80.117661,5.8826671,69.946465,25.726288,4.3272457,29.83107,25.296589,60.702797,21.031136,43.143036,35.23962,554.0972657,30.486437,8.5394936,8.4094152,89.496422,16.964304,886870.69,6.1041145,56.626747,56.626747,97.863861,89.807709,83.723236,80.629868,4.0289707,2.0312288,2.437444,2.0312288,0.92561275,14.088243,18.237955,22.949314,21.390841,12.60229,0.55280799,8.6031208,9.5100718,16.836292,7.7552319,9.1171179,9.8429136,48.69412318
haryana,sirsa,35.453209,30.288195,1.5790009,7.7730546,77.1679,3.945276,825931.5214,20.983381,79.016617,5.8575497,71.102364,25.812765,3.0848737,50.147362,33.225796,61.394482,21.485245,40.620922,48.976761,710.4545064,30.180031,7.7222867,17.677275,86.06369,0,723211.5,5.3655577,61.179466,61.179466,100,85.600571,88.892899,82.004341,0,0,0,0,0,0,10.643991,10.643991,28.654125,13.632393,0,0,3.5962389,10.788716,7.1924777,6.8885589,6.1383877,18.15582955
haryana,hisar,52.091858,30.235352,1.6596144,8.0668583,81.520218,4.1343932,930550.7922,31.379169,68.620834,6.161057,71.662277,23.919374,4.4183478,40.987442,17.598864,67.336777,20.720785,35.519062,46.707355,1033.695018,31.57135,8.9244022,6.9779477,84.983154,23.520248,878077.31,6.5845499,64.304459,64.304459,100,93.0793,81.013214,72.864708,2.89797,5.7647853,6.7273812,1.2235508,1.7400063,7.4287348,8.1127806,15.738672,32.396179,23.763565,2.3739755,14.454084,17.259645,13.367811,7.3736591,7.1640534,10.389183,82.50527322
haryana,rohtak,17.509789,30.308809,1.9388208,9.6333551,90.317764,4.2918177,1066265.644,43.302368,56.697632,5.690671,68.637985,26.791882,4.5701327,72.196159,37.751942,66.122574,20.005857,36.747581,48.452141,608.0407075,32.297569,10.390614,5.6151257,91.488548,39.849808,1107927.8,5.7362089,56.732552,56.732552,98.854843,89.705948,84.731735,68.892113,2.0319414,2.6920538,8.430397,1.3926984,0.63369548,6.3586078,4.1742339,12.458611,32.40691,20.847187,0.68321913,17.961975,18.645195,13.895551,9.7326193,4.2710571,3.4243119,44.64936566
haryana,jhajjar,30.397072,31.066425,2.0176735,10.183978,90.577148,4.4083652,1186811.355,24.283953,75.716049,5.6649122,71.404991,22.359442,6.2355738,57.358803,26.816568,65.584198,21.177797,36.469604,38.255161,546.0782632,31.699902,11.187133,1.2743611,99.270355,27.517065,1231370.1,5.2552581,57.830173,57.830173,92.646645,87.755875,84.943077,63.992619,7.3112545,4.2600522,5.3994198,3.317136,1.6597379,4.4242902,11.566031,17.969391,35.495922,27.844152,2.3122025,17.079252,19.964256,21.635183,5.4734025,9.1402006,15.242121,37.68986396
haryana,mahendragarh,31.253593,30.783144,1.8282874,9.0361176,84.657478,3.840677,736881.3238,13.268956,86.731049,5.4681978,77.291527,20.139507,2.5689623,57.963745,32.394878,67.585182,21.701305,32.486736,53.383732,479.4955454,30.971891,10.565167,6.7592368,94.974586,12.634571,702205.06,5.4169869,58.027775,58.027775,98.985016,89.217339,74.992195,66.230736,5.8428926,11.073073,12.27733,11.156054,10.567082,15.62109,19.643295,20.850107,50.081326,48.475582,4.9322863,7.4928961,12.837026,12.491929,5.6729546,2.3241117,4.2682981,36.46623379
haryana,rewari,33.197121,30.853891,1.9584529,9.8023424,87.975639,4.1704531,946358.6893,30.01552,69.984482,5.3510036,75.112267,22.438026,2.4497106,55.89444,53.786598,66.419281,18.335913,33.961575,53.002747,520.6409453,31.954475,10.769744,4.501965,92.371559,20.529297,939201.81,5.1757512,52.078796,52.078796,100,89.09156,82.444366,59.50626,5.7363691,7.0645571,10.776546,1.3689088,2.2966564,20.23168,19.395628,27.817022,39.062489,32.384521,3.7548807,13.253903,20.595169,19.975306,10.836892,6.7864752,6.3113647,32.62708446
