district,lfpr_percent,state,digital_gender_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_sc,f_pct_st,f_pct_general,f_pct_obc,f_mean_wealth_scr,f_mean_wealth_idx,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_divorced,f_pct_has_mobile,f_pct_ever_breastfed_c1,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_mean_wealth_idx,m_mean_hh_size,m_pct_married,m_pct_owns_mobile,m_pct_uses_internet,m_pct_currently_working,m_n_respondents
hardwar,10.07874012,uttarakhand,29.769424,29.060736,1.5872914,7.8380308,76.171402,27.745163,1.2151065,21.005703,49.137535,718982.5276,3.7793977,36.232403,63.767601,6.2234263,67.082344,3.8268585,49.529953,42.172947,1175.457776,30.623871,8.4784317,86.165222,35.594807,45.800354,1.4728336,27.520117,25.206697,769242.31,6.1718645,59.546543,79.299377,0.0,78.240952,75.95998007
hassan,42.56756973,karnataka,31.061714,32.148529,1.7392606,8.4137287,86.300964,19.890083,11.557331,7.1142631,61.438324,405385.0196,3.3593793,27.65575,72.344246,4.4886107,71.482452,7.1227508,64.134018,41.308517,1157.732812,37.093109,9.0840015,82.914818,24.205774,19.741718,5.0663157,53.228016,21.963947,390455.91,4.4822111,73.03875,95.195732,0.0,87.23233,228.8798701
haveri,28.13852692,karnataka,52.562958,31.22576,1.5058932,7.0287685,77.696709,22.156965,11.276057,5.6515079,59.165932,36640.59112,2.801862,25.808117,74.191879,6.0358047,73.644951,6.6965451,39.185783,30.258188,1029.11876,32.909336,7.3027978,71.390312,24.327873,15.564031,9.1579895,56.517857,17.322502,44838.602,5.6195116,60.239769,91.748741,0.0,76.429893,221.5352184
hazaribagh,17.84897041,jharkhand,27.193115,29.733435,1.4408128,6.9112825,71.950096,18.775497,9.6962862,4.7053471,66.405708,-246868.2399,2.434936,15.009153,84.990845,6.0703564,77.689056,3.4348023,57.021545,33.32439,1055.835576,31.8633,7.9740252,84.882286,23.24831,23.234585,16.665678,53.597363,4.5560746,-380552.22,5.5881157,69.102463,84.214661,0.0,52.615402,45.1975027
hingoli,,maharashtra,69.369453,30.708851,1.5703727,7.1601348,79.857597,23.393642,14.345341,29.850542,32.410477,120056.5423,2.9380145,16.895452,83.104546,6.0809994,76.315399,5.5925159,21.794439,48.001389,710.3724433,31.877417,8.9752684,89.751366,17.723877,18.233894,5.9674687,44.737095,31.061543,144134.42,5.7045212,67.885277,91.163895,0.0,75.585976,151.9856383
hisar,5.252100945,haryana,52.091858,30.235352,1.6596144,8.0668583,81.520218,41.292469,0.19224598,33.300877,25.022343,930550.7922,4.1343932,31.379169,68.620834,6.161057,71.662277,4.4183478,40.987442,35.519062,1033.695018,31.57135,8.9244022,84.983154,23.520248,36.133568,0.0,31.865934,32.000496,878077.31,6.5845499,64.304459,93.0793,0.0,72.864708,82.50527322
hojai,,assam,22.314262,30.009514,1.6992735,7.5904737,87.908264,31.431839,8.5088997,16.566671,43.492592,-339258.1388,2.289201,32.632984,67.36702,5.3710055,73.459038,3.828692,63.45311,16.852091,141.8661304,32.574585,7.1868815,77.697006,31.825527,30.789581,3.9397862,38.841511,21.890247,-241031.14,5.2166743,57.501213,85.767372,0.0,75.113419,32.00032209
hoshangabad,8.433734894,madhya pradesh,38.878082,30.620312,1.6203257,7.6222649,80.355896,16.731979,19.329725,14.804814,45.482986,-36298.31983,2.7587907,31.461794,68.538208,5.6353555,71.119049,4.2809124,39.135925,30.949862,764.8461458,33.121986,8.4378223,75.278893,34.12867,8.3972836,20.173208,48.627407,19.763016,-123946.13,5.6098061,65.752907,78.014008,0.0,72.067039,52.48056957
hoshiarpur,16.42512131,punjab,24.324112,32.175613,2.0790095,10.743872,94.794029,39.152058,0.54940116,37.667526,21.989302,1271931.905,4.5583119,23.903847,76.096153,4.9404273,66.994675,4.3526492,72.315613,46.367401,951.5426598,33.88105,10.472384,94.242523,25.032499,40.126484,0.0,13.997566,45.87595,1304851.1,5.1848636,60.125114,96.639725,0.0,81.721649,63.83553219
hugli,18.26309204,west bengal,30.521896,31.618551,1.7002002,7.842793,86.513649,32.742416,5.2087169,51.131351,9.9576092,-80494.11885,2.6787891,37.287163,62.712837,4.7324052,77.793137,4.595747,59.615242,17.255827,3730.965059,34.650791,7.3102665,76.79158,35.201733,38.377842,0.77822965,15.364952,44.76804,-171013.91,5.1666818,73.818169,90.137138,0.0,90.947617,702.1948748
hyderabad,42.79660797,telangana,21.328369,31.124128,1.8992971,9.4440708,83.336365,17.866104,8.5397978,11.409065,61.264027,1124946.269,4.4641948,100.0,0.0,5.0548897,67.421211,4.8941026,74.914185,47.168579,2237.627193,31.243708,10.317671,84.903152,100.0,22.835104,0.0,58.755947,18.408947,1077510.1,5.4131908,51.14669,96.242554,0.0,70.986519,651.7912936
idukki,40.90909195,kerala,11.750702,33.816341,2.2069108,11.091877,96.465698,20.427391,5.7357454,38.006275,35.55814,482097.2732,3.4804411,5.0415053,94.958496,4.393589,74.21563,4.6448736,84.645905,41.298416,567.9168229,34.761913,10.784883,94.243752,5.7383013,20.042778,6.4601884,37.786396,35.710636,561991.25,4.1961336,55.994701,96.396606,0.0,73.898827,152.3437464
imphal east,26.7985611,manipur,20.243446,31.449135,2.0013711,9.6884165,93.08271,11.003712,5.3181725,52.99971,28.931374,71768.07337,2.8660712,44.532715,55.467285,5.020679,64.079384,5.6407495,73.323357,27.680019,287.0122529,32.424965,10.369309,96.776443,49.276577,15.537867,6.3141069,29.526243,48.022961,62510.41,4.8326955,61.527859,93.566803,0.0,76.670021,68.76290576
imphal west,29.10547256,manipur,23.245644,32.375412,2.1666224,10.689549,96.033981,3.5392609,6.1837888,78.102684,12.062567,297091.5125,3.2126398,59.944637,40.055367,4.9424224,65.731926,4.9987059,73.576149,28.207489,273.0868844,33.732494,11.337075,93.208855,61.405384,6.2729607,5.5578957,7.3859987,80.78315,297960.59,4.506289,62.661777,96.821793,0.0,76.795799,63.95188022
indore,22.32645416,madhya pradesh,29.083256,30.83729,1.8044654,8.7732124,86.055252,23.031004,8.0913696,14.536219,54.341404,913346.3834,4.1019526,72.868881,27.131119,5.6043139,74.415527,4.2094927,61.944042,44.208748,1959.098804,32.985371,9.8984556,88.822021,68.871559,22.05443,2.3583093,53.396152,22.191107,854957.25,5.1657987,71.670578,91.027298,0.0,79.814735,154.5228134
jabalpur,18.62068939,madhya pradesh,78.125618,30.044497,1.5797472,7.1426606,83.339622,13.067865,41.045753,9.6436291,34.987926,-324629.7034,2.3199244,0.0,100.0,5.1532454,68.543343,4.9921079,17.570869,49.406002,644.602062,32.906422,8.1493425,76.94709,0.0,2.1854515,45.080292,52.734257,0.0,-512320.94,5.2246332,62.983097,95.696487,0.0,85.294113,59.94917297
jagatsinghapur,10.49382687,odisha,18.046722,32.306919,1.8710775,8.883522,93.385384,25.868696,1.5156152,36.302361,35.832249,-105119.9936,2.6224515,9.9700155,90.029984,4.5613632,73.423409,4.0119748,73.190895,21.585367,609.8320904,36.553146,9.5281754,94.987411,11.505587,28.560495,0.89411789,35.601433,34.943954,69380.898,4.6131358,72.9216,91.237617,0.0,86.622864,30.41664317
jagitial,,telangana,26.612267,32.107224,1.324017,6.4695444,64.288376,20.65719,3.6110904,7.9237499,66.920677,446706.8177,3.4363663,28.029406,71.970596,3.9981322,75.296646,7.7443242,72.206039,37.492226,654.637186,35.23682,8.7604637,85.188416,26.183308,9.929327,9.7520685,65.54834,14.770259,570087.38,4.1917181,74.710098,98.818306,0.0,68.659462,105.5282775
jaintia hills,36.74121475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jaipur,21.21524239,rajasthan,37.880447,30.009974,1.6529262,8.1569233,74.705803,18.740606,6.790854,25.53072,48.937817,721484.0406,3.7846642,45.704494,54.295506,6.45997,72.84967,3.3723087,55.304382,41.483952,3574.723261,30.666779,10.295588,92.503441,40.712837,19.217789,12.608015,44.132751,24.041445,746736.0,6.6858368,61.17421,93.18483,0.0,71.27372,248.0016258
jaisalmer,11.76470566,rajasthan,34.44479,28.378542,1.0823092,4.9016867,63.490654,17.728325,3.805954,29.809839,48.655884,156088.0647,2.9925659,9.4803009,90.519699,6.4630766,70.26181,1.2783924,57.109867,37.860825,484.0858556,30.120646,7.3756189,78.435005,9.2171755,16.56081,2.0537245,50.449615,30.93585,39976.219,6.8455687,62.266212,91.554657,0.0,70.014091,30.51728628
jajapur,13.09523869,odisha,30.809166,31.043268,1.680589,7.8202796,85.751785,32.264839,8.6900492,25.066631,33.110069,-338502.7043,2.3445635,7.7646532,92.235344,4.9811563,74.82,3.1573229,53.449982,20.272387,1060.404444,34.088226,8.0832424,83.95594,8.7760773,40.179653,12.166402,21.930374,24.893579,-463107.59,5.2536383,63.24374,84.259148,0.0,78.985474,77.68872282
jalandhar,18.7399025,punjab,22.566368,31.94726,1.9561077,9.9522352,90.565056,57.22649,0.35731563,29.421679,10.509641,1320532.374,4.6272197,51.568432,48.431568,5.2369175,68.230995,4.5976281,69.398132,43.985741,1224.334097,31.42757,9.1426668,85.693413,58.889614,53.397415,0.0,14.127146,30.057913,1254026.3,5.1821709,46.639626,91.9645,0.0,73.873276,95.82691193
jalaun,23.30097198,uttar pradesh,49.795033,30.137449,1.5755547,7.6568489,77.783195,27.787273,0.97480679,22.051725,49.186195,-126424.4562,2.6250455,31.550404,68.4496,6.4815159,72.067177,1.9112533,38.470516,28.69342,1077.701796,31.310602,9.8949385,86.132553,29.654642,37.497688,0.0,49.70195,12.800365,-192376.39,5.7811909,59.550285,88.265549,0.0,73.196655,70.66654763
jalgaon,,maharashtra,55.033173,31.070496,1.6783018,7.7959242,83.67543,15.947887,17.370399,20.932283,44.683952,369241.3708,3.3223574,30.832201,69.167801,5.8725586,78.135475,5.273437,35.707108,41.440861,2197.038943,32.221382,9.4194441,83.278366,29.522327,12.311508,10.808323,58.168106,18.04388,405262.19,5.555758,59.105778,90.74028,0.0,73.845299,550.1185176
jalna,,maharashtra,51.529827,30.295341,1.5043895,6.91782,78.820282,25.869715,8.5120249,41.404263,23.281382,33617.35032,2.8394916,22.769905,77.230095,5.8522015,80.008995,5.2940893,43.536274,47.75386,1172.194899,30.981091,9.0546532,81.798103,19.331223,33.980904,5.090519,29.525932,31.402647,-18997.611,5.7384357,69.798576,95.066101,0.0,78.43911,289.2534461
jalor,18.26484108,rajasthan,27.693268,28.830418,1.1792579,5.3082256,65.046524,26.408699,8.3819218,17.44804,47.761337,179213.2367,3.0127141,8.0821075,91.917892,6.3106942,71.478813,1.7742127,56.940651,34.535542,1400.157889,30.147722,8.0077257,84.95446,5.0798154,32.010807,5.9429302,53.746445,8.2998219,198447.81,5.8875942,66.672638,84.633919,0.0,71.543816,110.6806042
jalpaiguri,27.25,west bengal,31.618027,31.281445,1.5290209,7.0521722,77.795486,51.440357,19.943827,15.087684,11.583425,-274135.4981,2.3806832,29.231422,70.768578,4.611095,72.228447,4.9522085,57.60231,22.140036,2628.085972,34.107185,7.9884171,73.761253,29.643097,48.901619,24.33923,19.401894,7.3572583,-199287.39,4.4580464,65.047699,89.220337,0.0,81.423965,539.68893
jammu,27.19033432,jammu & kashmir,10.109016,30.966784,2.1042876,10.692978,92.425072,27.152973,0.87588811,67.44175,4.529388,1155215.271,4.4473,45.725895,54.274105,4.934792,65.972534,2.1825159,87.55526,36.950417,926.4430797,33.466682,11.846392,95.934647,52.725327,37.19315,0.79172647,2.1801734,58.34568,1195125.6,4.7068934,66.753372,97.664276,0.0,81.360832,173.9677838
jamnagar,20.47244072,gujarat,29.55484,31.015625,1.7120099,7.7776499,83.816193,13.119057,1.6699148,22.556656,62.654369,864205.1684,4.0871873,52.588398,47.411606,5.4702554,67.890892,1.7720306,67.455658,52.730732,758.5505129,32.008518,8.6136427,81.692627,54.560162,14.255201,1.9203256,53.108524,30.715948,829541.44,5.2631617,62.236561,97.010498,0.0,78.245071,166.2098606
jamtara,12.13872814,jharkhand,37.243725,29.97439,1.2105114,5.4276128,66.111946,9.1955471,32.020058,5.0797181,52.275669,-823403.1698,1.7731955,9.8520041,90.147995,5.1667619,80.391487,2.82144,47.300877,25.244087,448.2628282,31.890318,8.1218843,82.952499,10.78471,7.5417681,37.387093,45.717773,9.3533678,-615375.56,4.9506731,64.975182,84.544601,0.0,65.524902,30.77790917
jamui,4.854368687,bihar,37.33482,28.749361,1.0151911,4.6297393,54.347427,32.550014,3.0058291,6.8433905,57.279396,-611796.9962,1.977452,12.346007,87.653992,6.1441245,81.175316,2.028692,55.342571,31.557158,949.5839069,31.149746,7.4044948,68.503448,12.208978,22.882566,7.402988,50.602161,19.112286,-546667.44,5.7231164,66.206543,92.677391,0.0,60.189087,144.7944713
jangoan,,telangana,38.919426,32.786819,1.4089631,6.8689938,66.440651,23.757753,4.957058,3.6598644,67.625328,393666.761,3.3455868,18.805603,81.194397,4.1862788,77.045601,6.788723,57.740547,36.985004,330.5127242,34.891258,8.6436319,85.920296,16.958387,24.490643,5.929564,67.958031,1.6217586,458257.44,3.8258035,73.502319,96.659973,0.0,79.897224,69.03628907
janjgir - champa,24.48979568,chhattisgarh,43.257465,29.179066,1.5577821,7.4711065,78.920242,24.006344,11.606409,2.5152125,61.872036,-109756.9349,2.6031239,13.137378,86.862625,5.4774213,65.924927,4.3953362,39.946766,17.749575,1070.294622,31.427708,8.2129097,85.098,12.972991,17.070152,12.631391,62.029003,8.269453,-197412.95,4.7256503,60.721344,83.204231,0.0,61.418678,65.01374108
jashpur,37.93103409,chhattisgarh,36.991207,30.434673,1.5374832,7.3360305,78.077705,9.7782707,55.944778,2.657124,31.619831,-831248.2735,1.7143657,11.561082,88.438919,5.407773,72.090149,3.7827187,39.096378,19.339743,513.423913,33.831287,8.3383789,84.944771,11.517406,17.949545,55.878914,24.11483,2.0567105,-1019758.1,5.4873562,67.092598,76.087585,0.0,70.462791,34.91379704
jaunpur,16.13832855,uttar pradesh,26.852219,29.2586,1.6889005,8.5176373,78.545013,23.292709,0.37700015,12.879724,63.450569,-25576.45095,2.7258387,9.2312222,90.768776,6.9530826,65.458664,1.8992653,65.303177,22.480232,3038.596694,31.127542,9.9385281,91.536201,10.198279,21.362621,1.1016562,64.79422,12.741507,-41146.859,6.5853882,61.488838,92.155396,0.0,71.634621,161.1078917
jayashankar bhupalapally,,telangana,35.625557,33.158058,1.2370507,5.9703526,59.374916,21.959192,18.844837,4.9893842,53.94751,141169.8053,2.9710619,7.6367421,92.363258,3.8042042,77.771286,8.092577,56.077065,36.954807,416.6824282,35.866024,7.2113266,74.758308,3.8841302,21.101034,19.031052,57.753639,2.114274,153334.31,3.6933239,71.885017,91.702621,0.0,78.01046,89.64812654
jehanabad,1.369863033,bihar,49.63546,29.006876,1.2200369,5.8248596,62.301464,30.492908,0.63325584,14.517407,54.356426,-350959.8402,2.2943127,18.030027,81.969971,5.8907461,74.602852,3.4602921,35.948227,33.421604,569.9278318,31.258951,8.0280132,69.689796,19.930666,28.720158,2.7683439,55.661606,12.849893,-400714.0,6.176404,62.672279,85.583687,0.0,62.628853,112.7078913
jhabua,66.1016922,madhya pradesh,65.86586,30.717173,0.83026558,3.8556216,44.208069,6.611721,83.926971,3.1679482,6.2933626,-678948.6303,1.9195051,10.167673,89.832329,6.02212,76.811867,2.9107003,22.805891,37.869427,536.0225433,33.336933,5.1536942,59.952969,6.3947067,1.3675538,93.461021,1.9234879,3.2479417,-710048.88,5.5819731,77.291924,88.671753,0.0,80.948761,30.59608726
jhajjar,6.770833492,haryana,30.397072,31.066425,2.0176735,10.183978,90.577148,21.9132,0.52280653,54.241188,23.322809,1186811.355,4.4083652,24.283953,75.716049,5.6649122,71.404991,6.2355738,57.358803,36.469604,546.0782632,31.699902,11.187133,99.270355,27.517065,23.682383,0.0,32.828156,43.489464,1231370.1,5.2552581,57.830173,87.755875,0.0,63.992619,37.68986396
jhalawar,6.465517044,rajasthan,55.797665,29.472498,1.153604,5.2894478,62.262875,17.042284,16.529131,12.352417,53.926117,-88617.73005,2.6563771,16.625191,83.374809,5.738606,74.65551,3.7902951,33.782749,40.278824,909.8464205,31.036217,7.9939795,78.548264,11.80851,10.020945,14.642037,63.385796,11.95122,-207406.59,5.9240637,65.351013,89.580414,0.0,83.41275,60.88654414
jhansi,25.2788105,uttar pradesh,40.986736,30.192436,1.6346115,8.024415,76.66571,30.118898,0.68431115,15.762885,53.433907,214702.509,3.1194272,47.784588,52.215416,5.9230075,72.333595,2.2603431,56.170506,35.526775,1319.624093,33.270355,10.342341,83.900154,38.878532,30.990479,1.7515166,34.833755,30.778631,367638.91,6.2105942,66.227699,97.157242,0.0,70.733139,93.39678296
jharsuguda,33.08823395,odisha,39.871655,31.597755,1.7544571,8.2901735,86.751266,18.916433,32.253357,16.412985,32.310059,-23619.82725,2.7585585,44.318031,55.681969,4.884933,65.114815,5.8766499,49.799984,18.675423,349.1833496,33.433048,8.6960878,82.058418,36.796535,21.002153,39.584057,28.849771,10.564015,-246450.55,4.7411189,59.020329,89.671638,0.0,87.39904,24.22438486
jhunjhunun,19.49685478,rajasthan,39.525322,29.411068,1.6786735,8.1790848,77.110252,23.320612,1.9713603,14.573688,59.673035,592718.6961,3.6515059,22.21887,77.781128,6.1316891,68.588966,2.3284554,56.146835,37.081543,1449.455433,31.389399,10.43978,94.815964,23.127649,20.868134,2.6135147,62.144535,13.852284,691813.0,5.9049969,61.752106,95.672157,0.0,67.201668,84.58039504
jind,20.0,haryana,46.85173,29.966143,1.7477567,8.4539251,86.769783,30.662209,0.098250769,47.714607,21.524931,877229.2462,4.089355,19.70702,80.292984,5.9669976,69.681839,4.230906,41.147377,31.811275,763.6438983,30.207373,10.144032,90.927467,17.467775,23.306358,0.0,21.540819,55.152821,836214.63,5.4746904,52.927895,87.999107,0.0,63.817097,57.66225737
jodhpur,8.620689392,rajasthan,29.882713,29.151863,1.3619045,6.5219035,68.298882,24.163336,2.208133,25.515789,48.112743,577116.5145,3.5993781,34.257027,65.742973,6.4341722,71.86261,3.5154085,60.900391,33.185162,2640.236889,30.558262,7.8598418,79.425858,38.661045,28.564995,1.9726597,51.693703,17.768641,402428.19,6.9526682,68.843231,90.783104,0.0,74.990219,190.5315843
jogulamba gadwal,,telangana,64.96772,31.081446,0.96122748,4.5608439,46.618114,22.516758,1.5741513,5.9859567,68.578537,244286.599,3.1170344,10.673865,89.326134,4.7379951,77.430901,7.2811594,34.149071,33.44331,350.0642206,32.99577,6.6482501,67.803078,6.8837686,29.640371,0.0,63.035698,7.3239336,239564.48,4.8348017,71.301643,99.116791,0.0,73.518494,64.74381918
jorhat,16.92790031,assam,30.063206,31.361116,1.8083518,8.7131939,86.455009,8.9161921,8.5874977,21.316006,61.180305,-122641.6813,2.6285353,26.845741,73.154259,4.7506833,72.853432,4.8785758,54.022724,16.171486,588.7097555,32.559937,8.7411442,85.529495,24.804304,9.8850431,5.2216558,42.530071,42.363228,-135161.64,4.5845604,62.157661,84.08593,0.0,81.987305,126.9074846
junagadh,32.0,gujarat,48.332703,31.189392,1.7317961,7.8555322,84.928947,16.964684,5.3884292,16.779039,60.52372,500100.1681,3.5195682,36.416931,63.583069,5.3942609,72.952621,3.7100132,40.163666,44.613552,800.5412499,32.654018,8.1127844,84.651222,36.239452,18.014256,5.3257251,70.269379,6.3906388,309831.69,5.7283611,68.713181,88.496368,0.0,82.707123,215.0305868
jyotiba phule nagar,3.305784941,uttar pradesh,52.538334,28.311359,1.3515271,6.5407014,65.4543,16.0618,1.2068241,17.001053,65.441505,425930.8496,3.3868301,27.359735,72.640266,6.237731,63.340389,2.5343311,42.244724,38.857304,1182.421827,31.032682,8.9862051,82.132446,27.313534,16.536968,0.60651702,63.605343,19.251171,589553.81,5.72469,63.524925,94.783058,0.0,81.193893,64.56031889
kabeerdham,34.75177383,chhattisgarh,57.620003,29.421101,1.3373314,6.384614,69.761429,15.321093,17.086618,5.6094909,61.9828,-73091.09885,2.6982353,20.69586,79.304138,5.8235583,67.841682,4.8257833,29.081106,18.663954,602.5740756,30.292988,8.29848,83.998024,11.177551,6.9802999,12.001727,74.836746,6.1812282,-135892.88,5.4562664,63.848007,86.701111,0.0,83.923706,35.92930102
kachchh,17.41293526,gujarat,44.236156,29.238485,1.425338,6.2522817,74.060226,22.516783,3.2962811,21.611883,52.314693,646620.7015,3.7151444,30.717287,69.282715,5.5352669,68.639786,3.7485332,49.941998,42.178379,1163.374682,29.726784,8.3619938,86.183571,28.029888,33.066109,0.0,34.569759,31.752113,685497.25,5.8401141,61.147301,94.178154,0.0,84.313316,287.1689452
kaimur (bhabua),4.477612019,bihar,41.379498,28.703882,1.3155826,6.2485251,66.052643,32.164234,4.6073117,9.3479137,53.880543,-433104.9426,2.1747279,8.5407639,91.459236,6.1936703,71.384933,2.0930035,45.351368,25.62347,837.3790533,31.467642,8.80231,81.710548,4.839469,22.577337,7.1214027,57.67411,12.627149,-334615.56,6.078793,66.310654,86.730865,0.0,71.576195,152.6218645
kaithal,20.0,haryana,49.093716,30.344019,1.6359515,8.0397539,80.213028,39.055504,1.0278095,42.185322,17.22995,958097.1519,4.1479073,24.697899,75.302101,5.6714063,73.180908,3.0631633,38.484402,39.455494,577.9876601,30.187351,10.425437,90.005341,9.4005013,34.585823,0.0,20.435207,44.978966,1015079.0,5.5805821,57.261806,87.578117,0.0,69.753296,37.37354086
kalahandi,21.22448921,odisha,44.103622,30.53162,1.2836478,5.8439984,69.615685,18.971001,24.188398,4.9081135,51.932491,-574296.6508,2.0083821,10.505854,89.494148,5.0164123,71.001518,4.0077763,39.638153,17.945829,723.224375,34.401421,7.2865157,82.659767,12.744877,16.142601,27.46298,52.871471,3.5229485,-672025.56,4.8974304,64.771667,83.741776,0.0,84.149803,52.35797566
kamareddy,,telangana,51.221161,31.018238,1.1895583,5.688961,58.945316,20.706457,7.0110598,8.9767361,60.557907,21987.80209,2.7995188,15.102209,84.897789,4.5402508,78.457352,7.9075003,44.713394,27.487331,500.5028155,30.761419,7.6209245,71.41552,13.558648,27.799316,4.9290719,60.720219,5.7551579,-45985.391,4.5603032,65.764496,95.934555,0.0,75.057823,105.089314
