district,lfpr_percent,state,digital_gender_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_sc,f_pct_st,f_pct_general,f_pct_obc,f_mean_wealth_scr,f_mean_wealth_idx,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_divorced,f_pct_has_mobile,f_pct_ever_breastfed_c1,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_mean_wealth_idx,m_mean_hh_size,m_pct_married,m_pct_owns_mobile,m_pct_uses_internet,m_pct_currently_working,m_n_respondents,total_respondents,mean_age,urban_share,pct_sc,pct_st,pct_obc,pct_general,mean_hh_size,mean_wealth_idx,dd_mobile_own_5,dd_mobile_own_4,dd_gap,treatment_status,f_mean_bf_dur_c1
jayashankar bhupalapally,,telangana,35.625557,33.158058,1.2370507,5.9703526,59.374916,21.959192,18.844837,4.9893842,53.94751,141169.8053,2.9710619,7.6367421,92.363258,3.8042042,77.771286,8.092577,56.077065,36.954807,416.6824282,35.866024,7.2113266,74.758308,3.8841302,21.101034,19.031052,57.753639,2.114274,153334.31,3.6933239,71.885017,91.702621,0.0,78.01046,89.64812654,506.33055474,33.637515690951865,6.972325103400894,21.80725122483817,18.877807212299786,54.621402442447554,4.480332868585884,3.784572338813393,27150.981678657863,,,,,67.634079
jehanabad,1.369863033,bihar,49.63546,29.006876,1.2200369,5.8248596,62.301464,30.492908,0.63325584,14.517407,54.356426,-350959.8402,2.2943127,18.030027,81.969971,5.8907461,74.602852,3.4602921,35.948227,33.421604,569.9278318,31.258951,8.0280132,69.689796,19.930666,28.720158,2.7683439,55.661606,12.849893,-400714.0,6.176404,62.672279,85.583687,0.0,62.628853,112.7078913,682.6357231000001,29.37870919845432,18.34383567798675,30.200214682699333,0.9857736834694312,54.571920268156525,14.242088876008856,5.937910200050284,-66158.74445690229,49.63546,45.69656,3.9389,treated,67.582382
jhabua,66.1016922,madhya pradesh,65.86586,30.717173,0.83026558,3.8556216,44.208069,6.611721,83.926971,3.1679482,6.2933626,-678948.6303,1.9195051,10.167673,89.832329,6.02212,76.811867,2.9107003,22.805891,37.869427,536.0225433,33.336933,5.1536942,59.952969,6.3947067,1.3675538,93.461021,1.9234879,3.2479417,-710048.88,5.5819731,77.291924,88.671753,0.0,80.948761,30.59608726,566.61863056,30.858633942576205,9.963941601281697,6.328548176863823,84.44178750974466,6.057399536970592,3.1722676628171937,5.99835309183055,-38339.171043263705,65.86586,77.925858,-12.059998,treated,64.048897
jhajjar,6.770833492,haryana,30.397072,31.066425,2.0176735,10.183978,90.577148,21.9132,0.52280653,54.241188,23.322809,1186811.355,4.4083652,24.283953,75.716049,5.6649122,71.404991,6.2355738,57.358803,36.469604,546.0782632,31.699902,11.187133,99.270355,27.517065,23.682383,0.0,32.828156,43.489464,1231370.1,5.2552581,57.830173,87.755875,0.0,63.992619,37.68986396,583.7681271600001,31.10732422152472,24.492692644694657,22.02742389042502,0.4890525340616451,23.936503408198483,53.54702366309642,5.638463672611617,79505.16087888904,30.397072,42.885197,-12.488125,treated,65.584198
jhalawar,6.465517044,rajasthan,55.797665,29.472498,1.153604,5.2894478,62.262875,17.042284,16.529131,12.352417,53.926117,-88617.73005,2.6563771,16.625191,83.374809,5.738606,74.65551,3.7902951,33.782749,40.278824,909.8464205,31.036217,7.9939795,78.548264,11.80851,10.020945,14.642037,63.385796,11.95122,-207406.59,5.9240637,65.351013,89.580414,0.0,83.41275,60.88654414,970.73296464,29.57057795544004,16.323077987464615,16.60188990345879,16.410768240814274,54.51944923859079,12.32725302624086,5.7502383220169415,-13006.51575837676,55.797665,58.492687,-2.695022,treated,62.880676
jhansi,25.2788105,uttar pradesh,40.986736,30.192436,1.6346115,8.024415,76.66571,30.118898,0.68431115,15.762885,53.433907,214702.509,3.1194272,47.784588,52.215416,5.9230075,72.333595,2.2603431,56.170506,35.526775,1319.624093,33.270355,10.342341,83.900154,38.878532,30.990479,1.7515166,34.833755,30.778631,367638.91,6.2105942,66.227699,97.157242,0.0,70.733139,93.39678296,1413.02087596,30.39587795737105,47.19592226022706,30.176507100384843,0.754850487021232,52.20448824977327,16.755384398985658,5.942016187740607,24302.83128894308,40.986736,55.763573,-14.776837,treated,64.664368
jharsuguda,33.08823395,odisha,39.871655,31.597755,1.7544571,8.2901735,86.751266,18.916433,32.253357,16.412985,32.310059,-23619.82725,2.7585585,44.318031,55.681969,4.884933,65.114815,5.8766499,49.799984,18.675423,349.1833496,33.433048,8.6960878,82.058418,36.796535,21.002153,39.584057,28.849771,10.564015,-246450.55,4.7411189,59.020329,89.671638,0.0,87.39904,24.22438486,373.40773446,31.716817461379268,43.830082848389154,19.05174161663395,32.728927486910266,32.085576911112206,16.033539993271642,4.875603230460726,-15985.608166616594,39.871655,43.824326,-3.952671,treated,82.510437
jhunjhunun,19.49685478,rajasthan,39.525322,29.411068,1.6786735,8.1790848,77.110252,23.320612,1.9713603,14.573688,59.673035,592718.6961,3.6515059,22.21887,77.781128,6.1316891,68.588966,2.3284554,56.146835,37.081543,1449.455433,31.389399,10.43978,94.815964,23.127649,20.868134,2.6135147,62.144535,13.852284,691813.0,5.9049969,61.752106,95.672157,0.0,67.201668,84.58039504,1534.03582804,29.52014499444913,22.268976317870205,23.185392499728007,2.00676603944617,59.80930329472975,14.533912765166408,6.119190229062296,38147.15957686682,39.525322,47.128757,-7.603435,treated,64.41658
jind,20.0,haryana,46.85173,29.966143,1.7477567,8.4539251,86.769783,30.662209,0.098250769,47.714607,21.524931,877229.2462,4.089355,19.70702,80.292984,5.9669976,69.681839,4.230906,41.147377,31.811275,763.6438983,30.207373,10.144032,90.927467,17.467775,23.306358,0.0,21.540819,55.152821,836214.63,5.4746904,52.927895,87.999107,0.0,63.817097,57.66225737,821.3061556700001,29.983079274310544,19.549807101237352,30.14576945962987,0.0913527796329815,21.526046464603265,48.23682908135193,5.932433699223746,58712.7536908274,46.85173,29.804607,17.047123,not_treated,69.550842
jodhpur,8.620689392,rajasthan,29.882713,29.151863,1.3619045,6.5219035,68.298882,24.163336,2.208133,25.515789,48.112743,577116.5145,3.5993781,34.257027,65.742973,6.4341722,71.86261,3.5154085,60.900391,33.185162,2640.236889,30.558262,7.8598418,79.425858,38.661045,28.564995,1.9726597,51.693703,17.768641,402428.19,6.9526682,68.843231,90.783104,0.0,74.990219,190.5315843,2830.7684733,29.246524019491844,34.55344987412065,24.45960009603209,2.1922839111986656,48.35376800382858,24.994348834133728,6.469070802716898,27089.7406629382,29.882713,39.194729,-9.312016,treated,68.794701
jogulamba gadwal,,telangana,64.96772,31.081446,0.96122748,4.5608439,46.618114,22.516758,1.5741513,5.9859567,68.578537,244286.599,3.1170344,10.673865,89.326134,4.7379951,77.430901,7.2811594,34.149071,33.44331,350.0642206,32.99577,6.6482501,67.803078,6.8837686,29.640371,0.0,63.035698,7.3239336,239564.48,4.8348017,71.301643,99.116791,0.0,73.518494,64.74381918,414.80803978,31.38023636812707,10.082301451408917,23.62862148322686,1.3284555628025847,67.71340293425195,6.194790006429066,4.753104809563862,37394.18972090144,,,,,70.823402
jorhat,16.92790031,assam,30.063206,31.361116,1.8083518,8.7131939,86.455009,8.9161921,8.5874977,21.316006,61.180305,-122641.6813,2.6285353,26.845741,73.154259,4.7506833,72.853432,4.8785758,54.022724,16.171486,588.7097555,32.559937,8.7411442,85.529495,24.804304,9.8850431,5.2216558,42.530071,42.363228,-135161.64,4.5845604,62.157661,84.08593,0.0,81.987305,126.9074846,715.6172401,31.573714787550728,26.48371278139089,9.088008032418024,7.990599658484686,57.87287450292219,25.048518091889417,4.72122308273286,-23967.38834860969,,,,,82.029503
junagadh,32.0,gujarat,48.332703,31.189392,1.7317961,7.8555322,84.928947,16.964684,5.3884292,16.779039,60.52372,500100.1681,3.5195682,36.416931,63.583069,5.3942609,72.952621,3.7100132,40.163666,44.613552,800.5412499,32.654018,8.1127844,84.651222,36.239452,18.014256,5.3257251,70.269379,6.3906388,309831.69,5.7283611,68.713181,88.496368,0.0,82.707123,215.0305868,1015.5718367,31.49950239971914,36.3793527488753,17.186913560620944,5.375152640991059,62.587202560064085,14.579466591436734,5.465001107102867,65604.52472368332,,,,,58.877369
jyotiba phule nagar,3.305784941,uttar pradesh,52.538334,28.311359,1.3515271,6.5407014,65.4543,16.0618,1.2068241,17.001053,65.441505,425930.8496,3.3868301,27.359735,72.640266,6.237731,63.340389,2.5343311,42.244724,38.857304,1182.421827,31.032682,8.9862051,82.132446,27.313534,16.536968,0.60651702,63.605343,19.251171,589553.81,5.72469,63.524925,94.783058,0.0,81.193893,64.56031889,1246.98214589,28.45225073711248,27.35734302405803,16.086400991848546,1.175744251227134,65.34644092498945,17.117548922655292,6.2111691998388565,30526.32851537793,52.538334,69.648857,-17.110523,treated,62.090473
kabeerdham,34.75177383,chhattisgarh,57.620003,29.421101,1.3373314,6.384614,69.761429,15.321093,17.086618,5.6094909,61.9828,-73091.09885,2.6982353,20.69586,79.304138,5.8235583,67.841682,4.8257833,29.081106,18.663954,602.5740756,30.292988,8.29848,83.998024,11.177551,6.9802999,12.001727,74.836746,6.1812282,-135892.88,5.4562664,63.848007,86.701111,0.0,83.923706,35.92930102,638.50337662,29.47016305922396,20.160254078739687,14.851747218898844,16.80048548123398,62.706105955833145,5.641663199017124,5.802890372905917,-7644.298345281769,57.620003,70.465912,-12.845909,treated,81.599152
kachchh,17.41293526,gujarat,44.236156,29.238485,1.425338,6.2522817,74.060226,22.516783,3.2962811,21.611883,52.314693,646620.7015,3.7151444,30.717287,69.282715,5.5352669,68.639786,3.7485332,49.941998,42.178379,1163.374682,29.726784,8.3619938,86.183571,28.029888,33.066109,0.0,34.569759,31.752113,685497.25,5.8401141,61.147301,94.178154,0.0,84.313316,287.1689452,1450.5436272,29.3351551767136,30.185253683876148,24.60526814666097,2.6437053698946547,48.801669410864605,23.61937805122185,5.59561851385677,135713.14963130924,44.236156,60.558002,-16.321846,treated,60.800724
kaimur (bhabua),4.477612019,bihar,41.379498,28.703882,1.3155826,6.2485251,66.052643,32.164234,4.6073117,9.3479137,53.880543,-433104.9426,2.1747279,8.5407639,91.459236,6.1936703,71.384933,2.0930035,45.351368,25.62347,837.3790533,31.467642,8.80231,81.710548,4.839469,22.577337,7.1214027,57.67411,12.627149,-334615.56,6.078793,66.310654,86.730865,0.0,71.576195,152.6218645,990.0009178,29.129952518366665,7.970159854543486,30.686285779344868,4.994892407294037,54.46537202211071,9.853451620845972,6.175960429837771,-51583.61842714801,41.379498,44.734165,-3.354667,treated,74.346069
kaithal,20.0,haryana,49.093716,30.344019,1.6359515,8.0397539,80.213028,39.055504,1.0278095,42.185322,17.22995,958097.1519,4.1479073,24.697899,75.302101,5.6714063,73.180908,3.0631633,38.484402,39.455494,577.9876601,30.187351,10.425437,90.005341,9.4005013,34.585823,0.0,20.435207,44.978966,1015079.0,5.5805821,57.261806,87.578117,0.0,69.753296,37.37354086,615.36120096,30.334503876377777,23.768822033332768,38.78404098734327,0.965386194330712,17.42461908747158,42.35499205397709,5.66589015445088,61654.023462439145,49.093716,38.633118,10.460598,not_treated,63.183743
kalahandi,21.22448921,odisha,44.103622,30.53162,1.2836478,5.8439984,69.615685,18.971001,24.188398,4.9081135,51.932491,-574296.6508,2.0083821,10.505854,89.494148,5.0164123,71.001518,4.0077763,39.638153,17.945829,723.224375,34.401421,7.2865157,82.659767,12.744877,16.142601,27.46298,52.871471,3.5229485,-672025.56,4.8974304,64.771667,83.741776,0.0,84.149803,52.35797566,775.58235066,30.79286233796015,10.6570058559395,18.780061510169265,24.409458322616643,51.995879616235776,4.814603848454465,5.008380075673493,-45365.19606531507,44.103622,58.609077,-14.505455,treated,80.490532
kamareddy,,telangana,51.221161,31.018238,1.1895583,5.688961,58.945316,20.706457,7.0110598,8.9767361,60.557907,21987.80209,2.7995188,15.102209,84.897789,4.5402508,78.457352,7.9075003,44.713394,27.487331,500.5028155,30.761419,7.6209245,71.41552,13.558648,27.799316,4.9290719,60.720219,5.7551579,-45985.391,4.5603032,65.764496,95.934555,0.0,75.057823,105.089314,605.5921295,30.97367181226825,14.834352535714238,21.93729150114212,6.649769305112053,60.58607324573382,8.41769078460781,4.543730523162507,-7977.600420862684,,,,,73.617027
kamrup,13.88888931,assam,38.072273,30.398325,1.6942602,7.9939804,83.199715,20.721312,21.21464,33.91457,22.169344,-250648.7147,2.424926,12.467419,87.532578,4.8757715,71.57869,5.4531732,56.924217,9.3129101,956.4037178,31.519796,8.5310144,83.405602,10.339471,15.673759,19.217924,27.722382,36.143898,-248192.72,4.7323804,49.472626,94.99649,0.0,77.817032,218.45469,1174.8584078,30.606852766429107,12.071745600048256,19.78276347487315,20.84336804765058,23.201883059000146,34.329094128111976,4.849109173636847,-46147.3009340241,38.072273,37.046478,1.025795,treated,87.366745
kamrup metropolitan,13.47305298,assam,11.956963,31.325832,1.9371375,9.3982725,90.428101,20.264376,15.935018,44.865795,18.047831,491654.8959,3.4974239,82.591522,17.408482,4.4884582,69.793091,4.1715064,83.505905,18.514805,770.9013756,33.950718,9.7238598,87.489227,87.747131,20.734131,15.055532,19.431,42.300762,540148.88,4.883986,63.320194,95.462868,0.0,82.898735,191.7244924,962.625868,31.848625904347752,83.61835553044682,20.35793627291733,15.75985232813494,18.323314324564485,44.35492191185413,4.5672347727121405,107583.29840282672,11.956963,16.466125,-4.509162,treated,80.825462
kancheepuram,26.79738617,tamil nadu,14.53231,32.381931,1.9894927,9.6872091,91.95813,30.303038,1.6442552,3.0796182,64.248878,752764.6198,3.8853376,67.479263,32.520737,4.5053287,69.950775,5.7156043,79.259064,53.36697,2566.936538,33.755108,10.744673,87.506935,70.454384,28.09668,2.2615707,68.484291,1.1574548,731658.88,4.3084874,59.294075,93.791374,0.0,80.944916,187.7373499,2754.6738879,32.47551616521901,67.68202432671285,30.152669636735617,1.686326668616034,64.53753112000985,2.948618351206329,4.491913513478214,49867.85302625151,14.53231,19.824867,-5.292557,treated,50.435078
kandhamal,23.27586174,odisha,37.494507,30.141817,1.3517399,6.2684236,69.683304,19.08165,60.310577,4.6966987,15.911073,-698172.7871,1.9142276,11.958314,88.041687,4.9905181,69.089188,5.225832,41.928162,24.678568,463.3660627,31.275911,8.4091311,87.563324,8.3622656,20.057211,56.353588,13.649614,9.9395905,-687331.81,4.9378433,57.156898,79.422668,0.0,77.736168,29.73207445,493.09813715,30.210198858905787,11.74148499437332,19.14047287945796,60.07198455220489,15.774715017099796,5.0128265406604,4.987341995778047,-41441.87945380709,37.494507,54.208305,-16.713798,treated,75.328117
kangra,53.07582092,himachal pradesh,19.608307,32.180405,2.0798612,10.609442,95.870399,25.617981,6.9010725,29.052242,38.31897,718935.5366,3.8283606,5.0744138,94.925591,4.9286184,69.844093,3.4938204,76.085838,47.138054,913.7836449,32.605892,10.19284,87.744316,6.382288,27.156672,9.6224422,26.445734,36.775154,649017.38,4.6405001,59.102325,95.694145,0.0,56.268597,172.7316631,1086.515308,32.24804792835663,5.282336582153366,25.862598497305434,7.333709491609646,36.43139070354816,30.28001249150876,4.882814026364296,103182.48523149911,19.608307,20.216896,-0.608589,treated,57.69553
kannauj,5.857740879,uttar pradesh,51.975693,28.69009,1.4846652,7.14224,72.611,23.598595,1.000783,22.141708,53.258915,-270049.3782,2.4135458,19.572485,80.427513,6.2232232,66.106766,3.2504447,41.000992,25.11706,965.5047388,29.714844,7.8382983,69.224739,14.710915,20.135317,0.0,61.08297,18.781713,-388314.0,6.6906133,52.647335,92.976685,0.0,70.169296,63.80833653,1029.31307533,28.753615714051094,19.271110518261587,23.38390229530459,0.938743276627177,53.74393743528693,21.933417930790124,6.252197265817661,-24069.78080353267,51.975693,48.086689,3.889004,treated,72.408867
kanniyakumari,15.17509651,tamil nadu,8.564743,32.810505,2.3748522,12.196545,99.205925,4.0912738,0.0,0.0,95.908722,875898.6195,4.112988,79.032776,20.967226,4.1835251,75.539055,3.8626134,89.422462,51.604462,906.5135632,34.932728,11.5836,97.980644,81.932495,6.5850444,0.0,93.414955,0.0,921987.19,4.1938276,62.008614,97.987206,0.0,78.075485,57.41447818,963.92804138,32.93691103955473,79.20549205981634,4.239810341684839,0.0,95.76018567274208,0.0,4.184138748152203,54920.22185194643,8.564743,17.891266,-9.326523,treated,53.922794
kannur,18.05702209,kerala,7.4719315,32.99522,2.2574487,11.414672,99.590393,6.5330439,2.156188,18.355066,72.847588,1015256.442,4.2860065,65.622688,34.377308,5.2116666,77.303749,3.3365071,88.810959,35.698936,1477.060134,34.422977,10.731872,96.534492,58.708031,6.3405128,8.3833065,60.095333,25.180843,922776.25,4.5506949,53.813702,96.28289,0.0,79.131104,229.5856876,1706.6458216,33.18728830639494,64.69249717670729,6.507143748710001,2.993888045606921,71.13209718428948,19.27330028511962,5.122749707984073,124139.72944187748,7.4719315,12.833534,-5.3616025,treated,70.537491
kanpur dehat,3.296703577,uttar pradesh,46.299255,28.963873,1.6824243,8.1767159,79.552536,26.716011,1.2469736,15.64792,56.235714,-371343.758,2.3176715,10.363735,89.636269,6.0268192,68.834373,1.9755384,40.751541,26.876644,1082.003466,31.247087,8.5483418,81.063446,9.3105135,28.800274,0.69806767,54.498524,16.003134,-302503.63,5.8547645,59.415894,87.050797,0.0,75.404121,62.30513415,1144.3086001499998,29.0881890757024,10.306389361910274,26.82949462303828,1.2170868565114887,56.14112775291608,15.667260635838142,6.017451192835471,-16468.478447986538,46.299255,60.97953,-14.680275,treated,72.748116
kanpur nagar,12.03883553,uttar pradesh,29.388786,30.211552,1.9295841,9.7509928,85.167908,22.554071,1.2473223,30.477112,45.642353,500624.5046,3.5410106,64.911179,35.088829,5.4285107,66.864166,2.6142976,63.101273,43.460541,2437.449799,31.359163,9.2960434,89.31443,60.753483,26.813534,1.0382042,56.997986,15.150277,403317.81,5.2132707,57.826508,92.490059,0.0,63.467133,177.7370187,2615.1868177,30.289547559012,64.62860779449399,22.843558638037567,1.2331099204488911,46.41412056215312,29.43544800086641,5.413882255238018,27414.154770266403,29.388786,46.136444,-16.747658,treated,58.143238
kanshiram nagar,11.875,uttar pradesh,42.287659,28.396914,1.2512853,5.9723458,64.902496,22.957249,0.7116155,19.524193,54.364742,-96586.68691,2.6430285,18.762527,81.237473,6.1104331,70.181854,2.7043009,45.053528,33.533512,753.6630607,31.638304,8.4817553,81.310814,25.244215,23.944929,0.0,53.956078,20.356985,-69771.516,6.3127189,67.883011,87.341187,0.0,79.724625,47.08062938,800.74369008,28.587495184911727,19.14362516445048,23.01532076079201,0.6697752631906208,54.340714138696434,19.57315794594757,6.122326722012414,-4099.807433761893,42.287659,62.674728,-20.387069,treated,68.137688
kapurthala,23.15789413,punjab,30.619263,31.784657,1.8505751,9.4501905,87.506226,51.89064,0.4643504,29.621071,17.354391,1247243.182,4.5413094,34.901134,65.098862,5.5309439,66.257713,4.8827186,67.102425,36.20908,455.9484412,32.441349,9.4422417,86.020874,36.525272,45.378422,0.0,19.388411,34.647896,1240848.9,5.4948335,57.198006,97.721687,0.0,75.618782,33.29924226,489.24768346,31.82935286006736,35.0116763010758,51.44740453427774,0.4327457200273209,17.49283074541215,29.96320744567478,5.528486149052255,84459.05852812242,30.619263,26.47068,4.148583,treated,65.436729
karaikal,,puducherry,6.377182,31.553389,2.0823998,10.247779,92.777069,21.629457,0.50670415,0.20293958,77.090919,650736.873,3.7487483,51.680702,48.319298,4.5097384,64.563164,8.0796776,87.280258,54.289879,140.7434997,33.792183,10.558276,92.500717,61.300785,10.54879,0.61992788,85.687653,0.0,718895.81,4.275465,61.767113,93.65744,0.0,85.65387,8.728765875,149.472265575,31.68412836220328,52.24248817405738,20.98237677003381,0.5133161019019957,77.59294442984805,0.1910884712088376,4.4960574829986175,41985.05188786908,6.377182,26.423309,-20.046127,treated,51.033886
karauli,6.878306866,rajasthan,56.289051,29.141693,1.1457453,5.2656126,57.484936,24.128586,24.306341,10.342996,40.77956,-132498.6122,2.587419,18.22197,81.77803,5.9163132,72.045952,3.0684478,32.484646,29.185068,814.1529582,30.030273,8.9657421,85.801178,23.566685,28.60676,17.710707,45.319046,8.3634853,-71490.672,5.8363481,57.593399,88.773697,0.0,67.802368,53.67515942,867.82811762,29.19665166311433,18.552540563288755,24.40556101207924,23.89840111047802,41.060327158597126,10.220563285227534,5.911367359454632,-4419.269880685406,56.289051,59.866032,-3.576981,treated,71.3564
