district,lfpr_percent,state,digital_gender_gap,f_mean_age,f_mean_education,f_mean_yrs_edu,f_pct_literate,f_pct_sc,f_pct_st,f_pct_general,f_pct_obc,f_mean_wealth_scr,f_mean_wealth_idx,f_pct_urban,f_pct_rural,f_mean_hh_size,f_pct_married,f_pct_divorced,f_pct_has_mobile,f_pct_ever_breastfed_c1,f_n_respondents,m_mean_age,m_mean_yrs_edu,m_literacy_rate,m_urban_share,m_pct_sc,m_pct_st,m_pct_obc,m_pct_general,m_mean_wealth_idx,m_mean_hh_size,m_pct_married,m_pct_owns_mobile,m_pct_uses_internet,m_pct_currently_working,m_n_respondents,total_respondents,mean_age,urban_share,pct_sc,pct_st,pct_obc,pct_general,mean_hh_size,mean_wealth_idx,dd_mobile_own_5,dd_mobile_own_4,dd_gap,treatment_status,f_mean_bf_dur_c1,total_weight_district,m_justify_beating_goes_out,m_justify_beating_neglect_kids,m_justify_beating_argues,m_justify_beating_refuses_sex,m_justify_beating_burns_food,m_num_control_issues,m_ever_humiliated_hp,m_ever_threatened_harm_hp,m_ever_insulted_hp,m_experienced_emotional_viol,m_pushed_shook_thrown,m_slapped,m_punched_hit_harmful,m_kicked_dragged,m_strangled_burnt,m_threatened_weapon,m_forced_unwanted_sex,m_forced_other_unwanted_sex,m_arm_twisted_hair_pulled,m_forced_unwanted_sexual_acts,m_experienced_less_severe_phys,m_experienced_severe_phys_sex,m_experienced_any_physical_viol,m_experienced_any_sexual_viol,m_injury_broken_bones_teeth,m_injury_deep_wounds_bleeding,m_injury_head_internal,m_injury_wounds_brokenbones,m_injury_severe_burns,m_experienced_any_listed_injury,m_respondent_physically_hurt,m_freq_hurt_hp_last12m,m_hp_drinks_alcohol,m_freq_hp_drunk,m_freq_hit_last12m_non_hp,m_hp_hurt_during_pregnancy,m_not_hurt_during_pregnancy,m_father_beat_mother,m_hp_jealous_other_men,m_hp_accuses_unfaithful,m_hp_limits_female_friends,m_hp_limits_family_contact,m_hp_insists_know_where_is,m_hp_no_trust_money
anantapur,48.41629028,andhra pradesh,46.875237,32.492176,1.2687711,5.891118,66.149704,24.453644,2.7495987,12.525518,60.27124,290187.2547,3.1722143,33.733852,66.266151,4.5204463,79.11615,6.9926209,48.076813,46.130554,2337.799153,33.625816,7.790812,72.285133,31.77177,14.802553,7.9474678,64.711555,12.538423,350782.03,4.1254158,66.110504,94.952049,0.0,84.519127,596.7428353,2934.5419883,32.72270313183409,33.334860136724814,22.49108240434375,3.806591974118783,61.1741836870522,12.528142248117849,4.440116346794411,71334.49784975202,46.875237,48.259968,-1.384731,treated,58.60154,103722040,0.27301124,0.69065714,0.44572729,0.24390988,0.19425175,0.45677838,0.22969706,0.12621878,0.17548224,0.12976278,0.16331445,0.27539793,0.15650266,0.14162937,0.007090595,0.0,0.007090595,0.007090595,0.12388608,0.020096278,0.15156181,0.082896478,0.013593437,1.1260713,0.058224857,0.013593437,0,0.006502842,0.013593437,0.058224857,0.02146161,0.04292322,0.1853618,0.3316794,0.057228185,0.026698308,0.8276611,0.42085028,0.077765882,0.066440433,0.059171289,0.059298679,0.078891456,0.11521062
anantnag,11.62790775,jammu & kashmir,23.132988,29.878786,1.6969427,8.4829645,75.340919,9.656395,8.312706,69.391357,12.461798,441878.0804,3.4378941,25.950617,74.049385,5.0668621,55.00803,1.1081424,74.853958,23.293814,508.5895435,31.032244,9.8209019,82.329628,30.424946,1.7084351,11.764136,13.460365,70.382019,306403.94,4.7189975,52.730644,97.986946,0.0,59.743233,103.6934484,612.2829919,30.074130373740346,26.708368904632195,8.310364846167928,8.897224406269343,12.630910742078838,69.55913098741728,5.007949341639112,51894.02619259269,23.132988,51.737354,-28.604366,treated,77.510292,186498816,0.37118319,0.36973503,0.16669866,0.066491172,0.087490715,0.13584058,0.013364739,0.012753433,0.012753433,0.013059085,0.0,0.04853671,0.0,0.03596887,0.01199524,0.0,0.0,0.0,0.0,0.0,0.020048143,0.023982055,0.0,0.099676535,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029116828,0.0,0.48554012,0.17758079,0.1029379,0.012749898,0.0,0.006565495,0.007589662,0.00599762
anjaw,,arunachal pradesh,13.092537,31.222614,1.3382599,6.135561,71.083374,5.0659866,92.19458,0.23711812,2.5023134,-557186.9912,1.9531236,2.4205925,97.579407,4.0519156,69.690605,3.0903301,77.348557,30.660334,9.965245999,34.152489,8.0739908,84.430443,4.6755295,5.7772455,85.579079,7.873538,0.77013999,-519723.19,3.8155055,58.842937,90.441093,0.0,62.911201,0.669229005,10.634475004,31.406991445081857,2.562496001985765,5.110746222432264,91.77826559330468,2.840325318156512,0.27066126111126,4.037038279216845,-32704.42309857025,13.092537,40.634743,-27.542206,treated,71.074257,36681260,0.066467971,0.18709975,0.035281748,0.016359799,0.015079553,0.39984736,0.078963861,0.10202425,0.15014239,0.10914846,0.25566548,0.23438936,0.11880159,0.091949321,0.0,0.017317507,0.035585474,0.014806362,0.099450186,0.0,0.18306571,0.037928551,0.025195917,1.277455,0.007533056,0.014966525,0,0.0,0.0,0.014966525,0.052233946,0.067641899,0.53666234,0.97818154,0.038224149,0.040882755,0.7362411,0.31511751,0.21836022,0.041316655,0.049907964,0.065520272,0.14273338,0.026321696
anugul,17.82945633,odisha,32.370552,30.45129,1.5352819,7.0966716,80.761139,23.668242,15.843974,20.540623,39.856319,-334050.1078,2.3605416,14.638777,85.361221,4.9552007,73.668701,5.5695534,56.462646,23.94117,736.7656476,34.079338,8.7618036,91.658302,14.534935,21.275517,9.4419737,45.245865,24.036642,-206090.83,4.8513293,70.997063,88.833199,0.0,81.616539,50.52178486,787.28743246,30.68410898447816,14.632113254375303,23.51469612501833,15.433145033989945,40.20217677986353,20.764969423557886,4.948535067719411,-13223.045332235944,32.370552,53.081005,-20.710453,treated,75.99897,112926944,0.2402025,0.33166724,0.36687198,0.081335962,0.21519209,0.74849749,0.24108016,0.052008908,0.17039324,0.12124404,0.3043395,0.64457715,0.18508206,0.15206657,0.10016288,0.049509071,0.044501081,0.031049542,0.15297937,0.031049542,0.30754057,0.086064331,0.025871355,1.6800588,0.073193483,0.025814176,0,0.009570719,0.0,0.086100571,0.012019178,0.0,0.29624116,0.38890576,0.098531447,0.066829152,0.78681642,0.27470207,0.097733065,0.044920113,0.11938673,0.13259397,0.14264986,0.21121377
anuppur,17.77777863,madhya pradesh,47.062515,30.46349,1.4819502,6.880033,75.707664,10.178725,47.220222,6.5943661,36.006691,-586304.6892,2.0395639,24.855223,75.144775,5.2600946,71.154121,3.6378913,32.263237,21.842535,482.5298014,33.002125,8.703948,84.079376,31.867683,15.191982,42.232311,35.602421,6.9732876,-525454.56,5.0280781,58.826679,79.325752,0.0,64.457001,39.20972225,521.73952365,30.65427327159838,25.382222769857734,10.555480843917495,46.84537095641888,35.97630933693733,6.622842774846508,5.242658116639925,-39487.0280443864,47.062515,54.445732,-7.383217,treated,78.595421,54120012,0.14535449,0.12891646,0.15691277,0.11473584,0.094176829,0.57569224,0.0,0.025649367,0.012775016,0.01921219,0.12098584,0.37795699,0.12253369,0.12723598,0.007432371,0.0,0.012644713,0.012644713,0.12938739,0.012644713,0.16759185,0.05616536,0.006322356,1.8200933,0.031100787,0.006322356,0,0.0,0.0,0.031100787,0.007069012,0.014138023,0.29217696,0.54461622,0.0,0.0,0.74865288,0.38395691,0.10344312,0.069161795,0.12795837,0.071324408,0.10900556,0.094798982
araria,10.71428585,bihar,46.109726,28.219883,0.88669807,3.9215136,49.754986,24.597601,3.7066448,8.8445463,62.319977,-944274.0728,1.5801945,9.7284908,90.271507,6.3592,79.005165,2.9505012,41.982468,20.91766,1775.31689,30.648546,5.9462233,67.460564,14.611981,14.921912,12.170071,55.475403,15.994946,-796252.0,6.5748291,70.618858,88.092194,0.0,74.442734,334.6190839,2109.9359739,28.60504965823735,10.502973550743446,23.063113589324303,5.0488769609430415,61.23448193763925,9.978542888868166,6.39339706227901,-126277.91209942431,46.109726,52.895676,-6.78595,treated,77.528488,129827992,0.22900541,0.31909186,0.30228603,0.14956014,0.2473031,2.1622863,0.34837025,0.27575612,0.13726412,0.25564083,0.44455048,0.79292828,0.28989518,0.19176197,0.083255954,0.037204396,0.15555748,0.084201619,0.23323633,0.1513814,0.41889557,0.12105174,0.10222678,5.2977424,0.10025208,0.068387218,0,0.062729247,0.0,0.10519974,0.021679446,0.03785263,0.058400411,0.084573872,0.040767279,0.01627887,0.88814694,0.26027161,0.48850998,0.24449639,0.44504449,0.33997321,0.30875733,0.65242422
aravali,,gujarat,59.397156,30.911554,1.5380145,7.2357407,76.569107,9.227952,16.472174,11.144689,62.96352,-138446.0304,2.6085067,17.413153,82.586845,5.6742687,74.028069,4.2155242,26.613573,42.786411,634.6141057,32.556568,9.1219931,82.577446,20.252258,4.091229,5.1773024,80.05674,10.674727,-59624.504,5.7860913,73.598846,86.010727,0.0,88.23275,151.3982264,786.0123321,31.22840933652859,17.960008874913537,8.238539086298863,14.296605681514414,66.25594059669844,11.054166993703609,5.695807475690968,-11482.50274435239,,,,,59.698883,63553016,0.12968555,0.15059495,0.13401303,0.040003844,0.13648349,1.2965842,0.13903913,0.07769049,0.16006429,0.12500663,0.43994686,0.47220871,0.24237013,0.27841669,0.082416862,0.0,0.17025903,0.20794915,0.32299414,0.22966243,0.30088574,0.14416853,0.17260766,5.3384686,0.085292645,0.07293465,0,0.015868515,0.01824192,0.13128857,0.059066623,0.11813325,0.038498297,0.076996595,0.037241444,0.063680314,0.80560923,0.17792775,0.30843577,0.077740811,0.19556497,0.16761808,0.36215684,0.1850677
ariyalur,34.18803406,tamil nadu,17.687592,32.752975,1.8694201,9.1445665,88.426888,26.479721,2.0819054,2.3742204,69.064156,2767.666896,2.756417,9.4233017,90.576698,4.3310423,76.578156,6.0179396,71.717667,50.493008,406.046795,34.530605,10.626114,90.832611,15.010628,25.577402,1.6965408,72.726059,0.0,84440.18,4.4116316,69.360748,89.405258,0.0,72.904167,21.19194517,427.23874017,32.84114920788564,9.700444902298052,26.43496406909472,2.062790500750907,69.2457941341331,2.256454046419154,4.335039699735354,4191.031221281546,17.687592,28.478046,-10.790454,treated,54.451836,29266322,0.46624944,0.7445187,0.32327148,0.074121952,0.14334199,0.31818533,0.27532664,0.018305819,0.03166363,0.13140325,0.22634631,0.6329391,0.065019101,0.21858548,0.080154724,0.0,0.0,0.0,0.21579401,0.0,0.28735662,0.090888426,0.0,3.165801,0.007567811,0.021673035,0,0.0,0.0,0.029240845,0.12707746,0.21734627,0.31414756,0.57540226,0.18314351,0.067496046,0.69100571,0.58365273,0.10658128,0.059248477,0.055214114,0.016528009,0.063767187,0.016846258
arwal,1.388888955,bihar,48.458996,28.469793,1.2446697,5.9099979,62.210445,29.969448,3.9187198,7.9994388,58.112396,-501952.5734,2.0614913,13.178804,86.821198,5.983232,73.366669,1.8152677,36.948551,34.956917,408.6793346,30.241421,8.9180069,82.781242,16.535707,34.92263,0.0,54.645718,10.431655,-415731.5,5.702559,62.914295,85.407547,0.0,66.872902,69.07402423,477.75335883,28.725936621257283,13.664148152739422,30.68558365275915,3.3521476526504337,57.61118047583073,8.351090876592055,5.942652037045505,-60105.08285196451,48.458996,53.821205,-5.362209,treated,66.20565,24531586,0.2996608,0.1359815,0.14482912,0.088198945,0.13941194,1.3365124,0.39845613,0.13650809,0.30599967,0.26954624,0.39792779,0.87087822,0.08566238,0.23908173,0.0,0.0,0.03839181,0.077178054,0.43570822,0.090350129,0.45332485,0.11900976,0.10296,2.5158994,0.10424565,0.00509323,0,0.0,0.00961385,0.10424565,0.029670564,0.059341129,0.34165174,0.60945243,0.10360357,0.021513,0.73032081,0.39429301,0.37979144,0.10466237,0.20273361,0.21069966,0.23259364,0.26081139
ashoknagar,14.2857151,madhya pradesh,68.652161,29.131594,1.2854974,5.7948651,68.642105,25.039228,5.2362623,10.742004,58.180298,-378124.0886,2.2760501,18.942638,81.057365,6.0627937,77.049759,1.3023558,20.216475,37.552654,490.9509734,30.716425,7.7899003,77.113426,16.031612,33.983276,3.110956,48.27713,14.628635,-492601.0,5.6581335,66.929581,88.868637,0.0,85.977196,29.69923416,520.65020756,29.221996858367444,18.77658554949774,25.54941962584252,5.115029332935161,57.61539568922175,10.963707482465647,6.0397108358034135,-28097.08861155545,68.652161,65.35804,3.294121,treated,64.840485,40009208,0.064074375,0.12426064,0.11453828,0.17539835,0.063060582,0.47038183,0.036729146,0.0,0.036881011,0.036805078,0.066114329,0.08073099,0.0,0.0,0.0,0.0,0.0,0.0,0.036881011,0.0,0.033057164,0.0,0.0,0.055321515,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12760812,0.21758007,0.11226236,0.0,0.85049182,0.01461666,0.15446649,0.034093603,0.052458175,0.043618158,0.067150764,0.1185946
auraiya,4.0,uttar pradesh,47.567287,29.539743,1.7177899,8.4464312,81.127701,27.570221,1.042262,22.336761,49.050755,-250936.8666,2.428489,18.747849,81.252151,6.2723556,70.789444,3.5507727,42.821346,28.396242,798.4353274,30.362204,9.413579,83.292831,14.374727,35.429691,0.0,45.555103,19.015203,-354473.66,5.7958698,57.088135,90.388634,0.0,67.395172,44.96266356,843.39799096,29.58358948485127,18.514712076151007,27.98921975166608,0.9866976328214264,48.86439716362439,22.15968434526546,6.246953511133116,-18895.16111594322,47.567287,53.412319,-5.845032,treated,70.385574,51997048,0.13741408,0.19541015,0.16633384,0.076858304,0.11012152,1.1202664,0.23212714,0.18126571,0.088384077,0.13702998,0.26104468,0.42617527,0.16257717,0.1505999,0.10340716,0.019334905,0.090792,0.11306332,0.29758376,0.11269566,0.21360588,0.076910444,0.06180995,9.6623402,0.027831657,0.014955888,0,0.014955888,0.021848472,0.049680129,0.048604317,0.097208634,0.14477313,0.28954625,0.014067991,0.042096447,0.67806458,0.34243041,0.18817666,0.07996887,0.17499068,0.22302586,0.22129518,0.2328092
aurangabad,2.127659559,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,26.92219,2.6124892,13.967226,56.498093,-298190.7121,2.3741493,12.848441,87.151558,6.1651726,70.867119,2.5547457,43.255043,30.796295,1331.256843,28.575186,8.984622,84.948372,17.312563,23.04167,1.0736557,59.652798,16.231876,-124969.91,6.3482924,54.009087,90.046349,0.0,57.154465,262.5115162,1593.7683591999998,28.90721579956802,13.58373193983897,26.283024852214183,2.359026070974698,57.01770828030924,14.340239243568686,6.1953344839819176,-20581.962091053927,46.791306,53.943512,-7.152206,treated,70.640099,93827544,0.20832369,0.16054414,0.15453485,0.11410032,0.11940703,1.1807678,0.2786206,0.17436674,0.16829641,0.20794132,0.16901672,0.61826551,0.1251135,0.16880181,0.023178248,0.023178248,0.059493449,0.044556893,0.29376546,0.070162401,0.33152905,0.067035489,0.076436989,4.0346775,0.07320863,0.022099746,0,0.015109039,0.0,0.07320863,0.023262946,0.026793901,0.33609092,0.58340168,0.021661816,0.022410605,0.77975219,0.34097502,0.31172493,0.061833486,0.23397012,0.13998915,0.20528547,0.22796468
aurangabad,2.127659559,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,26.92219,2.6124892,13.967226,56.498093,-298190.7121,2.3741493,12.848441,87.151558,6.1651726,70.867119,2.5547457,43.255043,30.796295,1331.256843,28.575186,8.984622,84.948372,17.312563,23.04167,1.0736557,59.652798,16.231876,-124969.91,6.3482924,54.009087,90.046349,0.0,57.154465,262.5115162,1593.7683591999998,28.90721579956802,13.58373193983897,26.283024852214183,2.359026070974698,57.01770828030924,14.340239243568686,6.1953344839819176,-20581.962091053927,46.791306,53.943512,-7.152206,treated,70.640099,124826048,0.44306052,0.61439061,0.36636275,0.24521556,0.32470456,1.166358,0.11773823,0.067874983,0.12876762,0.092719339,0.25319353,0.45260087,0.02251716,0.14259131,0.015579713,0.0,0.14121245,0.031717114,0.1582111,0.19455604,0.23516802,0.061519083,0.10974935,6.7521958,0.04575146,0.0,0,0.0,0.0,0.04575146,0.010575157,0.0,0.117637,0.1928726,0.089439295,0.019048436,0.686975,0.93822169,0.27058563,0.13991643,0.18044059,0.16019827,0.17463747,0.2405795
aurangabad,2.127659559,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,26.92219,2.6124892,13.967226,56.498093,-298190.7121,2.3741493,12.848441,87.151558,6.1651726,70.867119,2.5547457,43.255043,30.796295,1331.256843,28.575186,8.984622,84.948372,17.312563,23.04167,1.0736557,59.652798,16.231876,-124969.91,6.3482924,54.009087,90.046349,0.0,57.154465,262.5115162,1593.7683591999998,28.90721579956802,13.58373193983897,26.283024852214183,2.359026070974698,57.01770828030924,14.340239243568686,6.1953344839819176,-20581.962091053927,46.791306,53.943512,-7.152206,treated,52.286942,93827544,0.20832369,0.16054414,0.15453485,0.11410032,0.11940703,1.1807678,0.2786206,0.17436674,0.16829641,0.20794132,0.16901672,0.61826551,0.1251135,0.16880181,0.023178248,0.023178248,0.059493449,0.044556893,0.29376546,0.070162401,0.33152905,0.067035489,0.076436989,4.0346775,0.07320863,0.022099746,0,0.015109039,0.0,0.07320863,0.023262946,0.026793901,0.33609092,0.58340168,0.021661816,0.022410605,0.77975219,0.34097502,0.31172493,0.061833486,0.23397012,0.13998915,0.20528547,0.22796468
aurangabad,2.127659559,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,26.92219,2.6124892,13.967226,56.498093,-298190.7121,2.3741493,12.848441,87.151558,6.1651726,70.867119,2.5547457,43.255043,30.796295,1331.256843,28.575186,8.984622,84.948372,17.312563,23.04167,1.0736557,59.652798,16.231876,-124969.91,6.3482924,54.009087,90.046349,0.0,57.154465,262.5115162,1593.7683591999998,28.90721579956802,13.58373193983897,26.283024852214183,2.359026070974698,57.01770828030924,14.340239243568686,6.1953344839819176,-20581.962091053927,46.791306,53.943512,-7.152206,treated,52.286942,124826048,0.44306052,0.61439061,0.36636275,0.24521556,0.32470456,1.166358,0.11773823,0.067874983,0.12876762,0.092719339,0.25319353,0.45260087,0.02251716,0.14259131,0.015579713,0.0,0.14121245,0.031717114,0.1582111,0.19455604,0.23516802,0.061519083,0.10974935,6.7521958,0.04575146,0.0,0,0.0,0.0,0.04575146,0.010575157,0.0,0.117637,0.1928726,0.089439295,0.019048436,0.686975,0.93822169,0.27058563,0.13991643,0.18044059,0.16019827,0.17463747,0.2405795
aurangabad,2.127659559,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,26.92219,2.6124892,13.967226,56.498093,-298190.7121,2.3741493,12.848441,87.151558,6.1651726,70.867119,2.5547457,43.255043,30.796295,1331.256843,28.575186,8.984622,84.948372,17.312563,23.04167,1.0736557,59.652798,16.231876,-124969.91,6.3482924,54.009087,90.046349,0.0,57.154465,262.5115162,1593.7683591999998,28.90721579956802,13.58373193983897,26.283024852214183,2.359026070974698,57.01770828030924,14.340239243568686,6.1953344839819176,-20581.962091053927,53.683716,53.943512,-0.259796,treated,70.640099,93827544,0.20832369,0.16054414,0.15453485,0.11410032,0.11940703,1.1807678,0.2786206,0.17436674,0.16829641,0.20794132,0.16901672,0.61826551,0.1251135,0.16880181,0.023178248,0.023178248,0.059493449,0.044556893,0.29376546,0.070162401,0.33152905,0.067035489,0.076436989,4.0346775,0.07320863,0.022099746,0,0.015109039,0.0,0.07320863,0.023262946,0.026793901,0.33609092,0.58340168,0.021661816,0.022410605,0.77975219,0.34097502,0.31172493,0.061833486,0.23397012,0.13998915,0.20528547,0.22796468
aurangabad,2.127659559,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,26.92219,2.6124892,13.967226,56.498093,-298190.7121,2.3741493,12.848441,87.151558,6.1651726,70.867119,2.5547457,43.255043,30.796295,1331.256843,28.575186,8.984622,84.948372,17.312563,23.04167,1.0736557,59.652798,16.231876,-124969.91,6.3482924,54.009087,90.046349,0.0,57.154465,262.5115162,1593.7683591999998,28.90721579956802,13.58373193983897,26.283024852214183,2.359026070974698,57.01770828030924,14.340239243568686,6.1953344839819176,-20581.962091053927,53.683716,53.943512,-0.259796,treated,70.640099,124826048,0.44306052,0.61439061,0.36636275,0.24521556,0.32470456,1.166358,0.11773823,0.067874983,0.12876762,0.092719339,0.25319353,0.45260087,0.02251716,0.14259131,0.015579713,0.0,0.14121245,0.031717114,0.1582111,0.19455604,0.23516802,0.061519083,0.10974935,6.7521958,0.04575146,0.0,0,0.0,0.0,0.04575146,0.010575157,0.0,0.117637,0.1928726,0.089439295,0.019048436,0.686975,0.93822169,0.27058563,0.13991643,0.18044059,0.16019827,0.17463747,0.2405795
aurangabad,2.127659559,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,26.92219,2.6124892,13.967226,56.498093,-298190.7121,2.3741493,12.848441,87.151558,6.1651726,70.867119,2.5547457,43.255043,30.796295,1331.256843,28.575186,8.984622,84.948372,17.312563,23.04167,1.0736557,59.652798,16.231876,-124969.91,6.3482924,54.009087,90.046349,0.0,57.154465,262.5115162,1593.7683591999998,28.90721579956802,13.58373193983897,26.283024852214183,2.359026070974698,57.01770828030924,14.340239243568686,6.1953344839819176,-20581.962091053927,53.683716,53.943512,-0.259796,treated,52.286942,93827544,0.20832369,0.16054414,0.15453485,0.11410032,0.11940703,1.1807678,0.2786206,0.17436674,0.16829641,0.20794132,0.16901672,0.61826551,0.1251135,0.16880181,0.023178248,0.023178248,0.059493449,0.044556893,0.29376546,0.070162401,0.33152905,0.067035489,0.076436989,4.0346775,0.07320863,0.022099746,0,0.015109039,0.0,0.07320863,0.023262946,0.026793901,0.33609092,0.58340168,0.021661816,0.022410605,0.77975219,0.34097502,0.31172493,0.061833486,0.23397012,0.13998915,0.20528547,0.22796468
aurangabad,2.127659559,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,26.92219,2.6124892,13.967226,56.498093,-298190.7121,2.3741493,12.848441,87.151558,6.1651726,70.867119,2.5547457,43.255043,30.796295,1331.256843,28.575186,8.984622,84.948372,17.312563,23.04167,1.0736557,59.652798,16.231876,-124969.91,6.3482924,54.009087,90.046349,0.0,57.154465,262.5115162,1593.7683591999998,28.90721579956802,13.58373193983897,26.283024852214183,2.359026070974698,57.01770828030924,14.340239243568686,6.1953344839819176,-20581.962091053927,53.683716,53.943512,-0.259796,treated,52.286942,124826048,0.44306052,0.61439061,0.36636275,0.24521556,0.32470456,1.166358,0.11773823,0.067874983,0.12876762,0.092719339,0.25319353,0.45260087,0.02251716,0.14259131,0.015579713,0.0,0.14121245,0.031717114,0.1582111,0.19455604,0.23516802,0.061519083,0.10974935,6.7521958,0.04575146,0.0,0,0.0,0.0,0.04575146,0.010575157,0.0,0.117637,0.1928726,0.089439295,0.019048436,0.686975,0.93822169,0.27058563,0.13991643,0.18044059,0.16019827,0.17463747,0.2405795
aurangabad,2.127659559,bihar,46.791306,28.972689,1.3568966,6.5182171,67.822281,26.92219,2.6124892,13.967226,56.498093,-298190.7121,2.3741493,12.848441,87.151558,6.1651726,70.867119,2.5547457,43.255043,30.796295,1331.256843,32.190742,9.8746185,87.519295,48.294781,30.528736,13.786454,26.637226,28.165813,458440.06,5.7442636,66.259254,94.840149,0.0,79.143745,509.4757322,1840.7325752,29.863377810815045,22.65923604357008,27.92040543271344,5.705205640593486,48.23323840682323,17.897093708917154,6.048673916892123,126888.20146263573,46.791306,53.943512,-7.152206,treated,70.640099,93827544,0.20832369,0.16054414,0.15453485,0.11410032,0.11940703,1.1807678,0.2786206,0.17436674,0.16829641,0.20794132,0.16901672,0.61826551,0.1251135,0.16880181,0.023178248,0.023178248,0.059493449,0.044556893,0.29376546,0.070162401,0.33152905,0.067035489,0.076436989,4.0346775,0.07320863,0.022099746,0,0.015109039,0.0,0.07320863,0.023262946,0.026793901,0.33609092,0.58340168,0.021661816,0.022410605,0.77975219,0.34097502,0.31172493,0.061833486,0.23397012,0.13998915,0.20528547,0.22796468
