state,district,internet_5,mobile_5,gender_5,internet_use_m_5,mobile_own_m_5,internet_use_f_5,mobile_own_f_5,dd_internet_use_5,dd_mobile_own_5,State_Code,DistrictCode,in_labour_force,Employed,Unemployed,Employed_self,Employed_ownacc,Employed_ownent,Employed_help,Employed_Salaried,Employed_wages,Employed_casual,men_mobile_own_4,men_mobile_financial_4,men_mobile_own2_4,men_mobile_financial2_4,n_obs_men_4,women_mobile_own_4,n_obs_women_4,digital_gap_ownership_4
haryana,mewat,0,0.25324675,1,0,0.9245283,0,0.25324675,0,0.67128158,6,19,8,5,2,1,1,0,0,2,5,3,0.92403513,0.32575989,0.92403513,0.32575989,35.58348808,0.68710542,111.2891197,0.23692971
haryana,palwal,0,0.89005238,0,0,0.89005238,0,0.2918919,0,0.59816051,6,21,3,1,2,0,0,0,0,0,1,1,0.88640165,0.40542206,0.88640165,0.40542206,45.82559647,0.57563895,86.23587927,0.3107627
haryana,palwal,0,0.2918919,1,0,0.89005238,0,0.2918919,0,0.59816051,6,21,3,1,2,0,0,0,0,0,1,1,0.88640165,0.40542206,0.88640165,0.40542206,45.82559647,0.57563895,86.23587927,0.3107627
haryana,panchkula,0,0.91566265,0,0,0.91566265,0,0.69444442,0,0.22121823,6,1,29,21,3,5,2,0,3,17,21,4,0.92510784,0.44141334,0.92510784,0.44141334,21.66597486,0.74723458,40.98220588,0.17787325
haryana,panchkula,0,0.69444442,1,0,0.91566265,0,0.69444442,0,0.22121823,6,1,29,21,3,5,2,0,3,17,21,4,0.92510784,0.44141334,0.92510784,0.44141334,21.66597486,0.74723458,40.98220588,0.17787325
haryana,panipat,0,0.88811189,0,0,0.88811189,0,0.43846157,0,0.44965032,6,7,67,50,0,17,14,0,3,40,50,10,0.88671756,0.37326679,0.88671756,0.37326679,50.77443883,0.8218872,86.66632748,0.064830363
haryana,panipat,0,0.43846157,1,0,0.88811189,0,0.43846157,0,0.44965032,6,7,67,50,0,17,14,0,3,40,50,10,0.88671756,0.37326679,0.88671756,0.37326679,50.77443883,0.8218872,86.66632748,0.064830363
haryana,rewari,0,0.89333332,0,0,0.89333332,0,0.56204379,0,0.33128953,6,17,19,15,0,4,4,0,0,14,15,1,0.89091563,0.54986584,0.89091563,0.54986584,32.62708446,0.55798632,93.84796003,0.33292931
haryana,rewari,0,0.56204379,1,0,0.89333332,0,0.56204379,0,0.33128953,6,17,19,15,0,4,4,0,0,14,15,1,0.89091563,0.54986584,0.89091563,0.54986584,32.62708446,0.55798632,93.84796003,0.33292931
haryana,rohtak,0,0.89208633,0,0,0.89208633,0,0.70987654,0,0.18220979,6,14,7,6,0,1,1,0,0,6,6,0,0.89705944,0.45363051,0.89705944,0.45363051,44.64936566,0.72319812,95.35111645,0.17386132
haryana,rohtak,0,0.70987654,1,0,0.89208633,0,0.70987654,0,0.18220979,6,14,7,6,0,1,1,0,0,6,6,0,0.89705944,0.45363051,0.89705944,0.45363051,44.64936566,0.72319812,95.35111645,0.17386132
haryana,sirsa,0,0.85714287,0,0,0.85714287,0,0.48387098,0,0.37327188,6,11,26,11,2,13,12,0,1,3,11,8,0.85600573,0.2559596,0.85600573,0.2559596,18.15582955,0.77548414,110.7372125,0.080521584
haryana,sirsa,0,0.48387098,1,0,0.85714287,0,0.48387098,0,0.37327188,6,11,26,11,2,13,12,0,1,3,11,8,0.85600573,0.2559596,0.85600573,0.2559596,18.15582955,0.77548414,110.7372125,0.080521584
haryana,sonipat,0,0.93589741,0,0,0.93589741,0,0.59027779,0,0.34561962,6,8,37,27,0,10,7,0,3,11,27,16,0.9353708,0.39414883,0.9353708,0.39414883,74.9276754,0.74718755,118.7476948,0.18818325
haryana,sonipat,0,0.59027779,1,0,0.93589741,0,0.59027779,0,0.34561962,6,8,37,27,0,10,7,0,3,11,27,16,0.9353708,0.39414883,0.9353708,0.39414883,74.9276754,0.74718755,118.7476948,0.18818325
haryana,yamunanagar,0,0.90104163,0,0,0.90104163,0,0.54802263,0,0.353019,6,3,22,14,6,2,2,0,0,9,14,5,0.9056381,0.23690462,0.9056381,0.23690462,47.11333013,0.83306575,111.4347755,0.072572351
haryana,yamunanagar,0,0.54802263,1,0,0.90104163,0,0.54802263,0,0.353019,6,3,22,14,6,2,2,0,0,9,14,5,0.9056381,0.23690462,0.9056381,0.23690462,47.11333013,0.83306575,111.4347755,0.072572351
himachal pradesh,bilaspur,0,1,0,0,1,0,0.76086956,0,0.23913044,2,8,71,11,4,56,47,0,9,8,11,3,1,0.37416574,1,0.37416574,39.809724,0.73267239,57.68817632,0.26732761
himachal pradesh,bilaspur,0,1,0,0,1,0,0.76086956,0,0.23913044,2,8,71,11,4,56,47,0,9,8,11,3,0.84054315,0.27339023,0.84054315,0.27339023,100.1607322,,,
himachal pradesh,bilaspur,0,0.76086956,1,0,1,0,0.76086956,0,0.23913044,2,8,71,11,4,56,47,0,9,8,11,3,1,0.37416574,1,0.37416574,39.809724,0.73267239,57.68817632,0.26732761
himachal pradesh,bilaspur,0,0.76086956,1,0,1,0,0.76086956,0,0.23913044,2,8,71,11,4,56,47,0,9,8,11,3,0.84054315,0.27339023,0.84054315,0.27339023,100.1607322,,,
himachal pradesh,chamba,0,0.98795182,0,0,0.98795182,0,0.70198673,0,0.28596509,2,1,162,12,10,140,96,0,44,8,12,4,0.98904562,0.24720784,0.98904562,0.24720784,44.4187783,0.79040724,80.92139161,0.19863838
himachal pradesh,chamba,0,0.70198673,1,0,0.98795182,0,0.70198673,0,0.28596509,2,1,162,12,10,140,96,0,44,8,12,4,0.98904562,0.24720784,0.98904562,0.24720784,44.4187783,0.79040724,80.92139161,0.19863838
himachal pradesh,hamirpur,0,0.98507464,0,0,0.98507464,0,0.84848487,0,0.13658977,2,6,117,18,7,92,79,0,13,16,18,2,0.93210059,0.10470331,0.93210059,0.10470331,50.52100328,0.60020989,84.08748478,0.3318907
himachal pradesh,hamirpur,0,0.98507464,0,0,0.98507464,0,0.84848487,0,0.13658977,2,6,117,18,7,92,79,0,13,16,18,2,0.98678327,0.24370539,0.98678327,0.24370539,41.52864268,0.76008499,76.70590621,0.22669828
himachal pradesh,hamirpur,0,0.84848487,1,0,0.98507464,0,0.84848487,0,0.13658977,2,6,117,18,7,92,79,0,13,16,18,2,0.93210059,0.10470331,0.93210059,0.10470331,50.52100328,0.60020989,84.08748478,0.3318907
himachal pradesh,hamirpur,0,0.84848487,1,0,0.98507464,0,0.84848487,0,0.13658977,2,6,117,18,7,92,79,0,13,16,18,2,0.98678327,0.24370539,0.98678327,0.24370539,41.52864268,0.76008499,76.70590621,0.22669828
himachal pradesh,kangra,0,0.96103901,0,0,0.96103901,0,0.75816995,0,0.20286906,2,2,371,61,15,295,199,0,96,38,61,23,0.95694149,0.18493052,0.95694149,0.18493052,172.7316631,0.77239084,244.9880149,0.18455064
himachal pradesh,kangra,0,0.75816995,1,0,0.96103901,0,0.75816995,0,0.20286906,2,2,371,61,15,295,199,0,96,38,61,23,0.95694149,0.18493052,0.95694149,0.18493052,172.7316631,0.77239084,244.9880149,0.18455064
himachal pradesh,kinnaur,0,0.9834711,0,0,0.9834711,0,0.86400002,0,0.11947107,2,12,4,2,0,2,0,0,2,2,2,0,0.98337281,0.21170232,0.98337281,0.21170232,12.06390698,0.73157007,10.49886004,0.25180274
himachal pradesh,kinnaur,0,0.86400002,1,0,0.9834711,0,0.86400002,0,0.11947107,2,12,4,2,0,2,0,0,2,2,2,0,0.98337281,0.21170232,0.98337281,0.21170232,12.06390698,0.73157007,10.49886004,0.25180274
himachal pradesh,kullu,0,0.97297299,0,0,0.97297299,0,0.79310346,0,0.17986953,2,4,144,9,3,132,37,0,95,8,9,1,0.97211903,0.18294667,0.97211903,0.18294667,55.40509668,0.73103279,72.10796043,0.24108624
himachal pradesh,kullu,0,0.79310346,1,0,0.97297299,0,0.79310346,0,0.17986953,2,4,144,9,3,132,37,0,95,8,9,1,0.97211903,0.18294667,0.97211903,0.18294667,55.40509668,0.73103279,72.10796043,0.24108624
himachal pradesh,lahul & spiti,0,1,0,0,1,0,0.89215684,0,0.10784316,2,3,17,4,0,13,6,0,7,4,4,0,1,0.10451449,1,0.10451449,2.894390004,1.0106391,3.162302002,-0.010639071
himachal pradesh,lahul & spiti,0,0.89215684,1,0,1,0,0.89215684,0,0.10784316,2,3,17,4,0,13,6,0,7,4,4,0,1,0.10451449,1,0.10451449,2.894390004,1.0106391,3.162302002,-0.010639071
himachal pradesh,mandi,0,0.97402596,0,0,0.97402596,0,0.83941609,0,0.13460988,2,5,238,20,8,210,99,0,111,15,20,5,0.97781402,0.25803053,0.97781402,0.25803053,109.5436813,0.76947904,163.4977271,0.20833498
himachal pradesh,mandi,0,0.83941609,1,0,0.97402596,0,0.83941609,0,0.13460988,2,5,238,20,8,210,99,0,111,15,20,5,0.97781402,0.25803053,0.97781402,0.25803053,109.5436813,0.76947904,163.4977271,0.20833498
himachal pradesh,shimla,0,0.97368419,0,0,0.97368419,0,0.9236111,0,0.050073087,2,11,168,53,8,107,45,2,60,40,53,13,0.97687757,0.41192025,0.97687757,0.41192025,100.5206747,0.80587184,119.0603838,0.17100573
himachal pradesh,shimla,0,0.9236111,1,0,0.97368419,0,0.9236111,0,0.050073087,2,11,168,53,8,107,45,2,60,40,53,13,0.97687757,0.41192025,0.97687757,0.41192025,100.5206747,0.80587184,119.0603838,0.17100573
himachal pradesh,sirmaur,0,0.91390735,0,0,0.91390735,0,0.63095236,0,0.28295499,2,10,79,16,4,59,22,0,37,14,16,2,0.91518337,0.31973889,0.91518337,0.31973889,71.08067559,0.73181045,88.02614139,0.18337291
himachal pradesh,sirmaur,0,0.63095236,1,0,0.91390735,0,0.63095236,0,0.28295499,2,10,79,16,4,59,22,0,37,14,16,2,0.91518337,0.31973889,0.91518337,0.31973889,71.08067559,0.73181045,88.02614139,0.18337291
himachal pradesh,solan,0,0.97777784,0,0,0.97777784,0,0.79259259,0,0.18518525,2,9,212,63,7,142,74,0,68,59,63,4,0.98363072,0.36392418,0.98363072,0.36392418,91.01677856,0.81801909,113.7935011,0.16561162
himachal pradesh,solan,0,0.79259259,1,0,0.97777784,0,0.79259259,0,0.18518525,2,9,212,63,7,142,74,0,68,59,63,4,0.98363072,0.36392418,0.98363072,0.36392418,91.01677856,0.81801909,113.7935011,0.16561162
himachal pradesh,una,0,0.9285714,0,0,0.9285714,0,0.74576271,0,0.1828087,2,7,129,19,6,104,89,1,14,17,19,2,0.93028021,0.24906915,0.93028021,0.24906915,60.41711682,0.7441411,91.14222509,0.18613911
himachal pradesh,una,0,0.74576271,1,0,0.9285714,0,0.74576271,0,0.1828087,2,7,129,19,6,104,89,1,14,17,19,2,0.93028021,0.24906915,0.93028021,0.24906915,60.41711682,0.7441411,91.14222509,0.18613911
jammu & kashmir,anantnag,0,0.97599995,0,0,0.97599995,0,0.74172187,0,0.23427808,1,14,65,23,6,36,32,0,4,22,23,1,0.97986948,0.62618864,0.97986948,0.62618864,103.6934484,0.66112131,191.8032595,0.31874818
jammu & kashmir,anantnag,0,0.74172187,1,0,0.97599995,0,0.74172187,0,0.23427808,1,14,65,23,6,36,32,0,4,22,23,1,0.97986948,0.62618864,0.97986948,0.62618864,103.6934484,0.66112131,191.8032595,0.31874818
jammu & kashmir,badgam,0,0.95930231,0,0,0.95930231,0,0.69841272,0,0.26088959,1,2,62,8,13,41,41,0,0,8,8,0,0.95564014,0.43352404,0.95564014,0.43352404,72.58085811,0.72951823,99.44181637,0.2261219
jammu & kashmir,badgam,0,0.69841272,1,0,0.95930231,0,0.69841272,0,0.26088959,1,2,62,8,13,41,41,0,0,8,8,0,0.95564014,0.43352404,0.95564014,0.43352404,72.58085811,0.72951823,99.44181637,0.2261219
jammu & kashmir,bandipore,0,0.95384622,0,0,0.95384622,0,0.61452514,0,0.33932108,1,9,10,3,2,5,5,0,0,3,3,0,0.95574999,0.23667756,0.95574999,0.23667756,43.6491933,0.66966885,66.19174044,0.28608114
jammu & kashmir,bandipore,0,0.61452514,1,0,0.95384622,0,0.61452514,0,0.33932108,1,9,10,3,2,5,5,0,0,3,3,0,0.95574999,0.23667756,0.95574999,0.23667756,43.6491933,0.66966885,66.19174044,0.28608114
jammu & kashmir,baramula,0,0.93599999,0,0,0.93599999,0,0.67934781,0,0.25665218,1,8,14,7,0,7,7,0,0,7,7,0,0.94171333,0.30420232,0.94171333,0.30420232,135.4725585,0.79159576,161.5307655,0.15011758
jammu & kashmir,baramula,0,0.67934781,1,0,0.93599999,0,0.67934781,0,0.25665218,1,8,14,7,0,7,7,0,0,7,7,0,0.94171333,0.30420232,0.94171333,0.30420232,135.4725585,0.79159576,161.5307655,0.15011758
jammu & kashmir,doda,0,1,0,0,1,0,0.64150941,0,0.35849059,1,16,22,9,6,7,7,0,0,9,9,0,1,0.28451034,1,0.28451034,50.18411684,0.71955156,60.31596376,0.28044844
jammu & kashmir,doda,0,0.64150941,1,0,1,0,0.64150941,0,0.35849059,1,16,22,9,6,7,7,0,0,9,9,0,1,0.28451034,1,0.28451034,50.18411684,0.71955156,60.31596376,0.28044844
jammu & kashmir,ganderbal,0,0.97600001,0,0,0.97600001,0,0.61256546,0,0.36343455,1,11,38,5,4,29,27,0,2,5,5,0,0.97706342,0.33623946,0.97706342,0.33623946,32.08082169,0.66023922,48.34007164,0.3168242
jammu & kashmir,ganderbal,0,0.61256546,1,0,0.97600001,0,0.61256546,0,0.36343455,1,11,38,5,4,29,27,0,2,5,5,0,0.97706342,0.33623946,0.97706342,0.33623946,32.08082169,0.66023922,48.34007164,0.3168242
jammu & kashmir,jammu,0,0.97600001,0,0,0.97600001,0,0.87333333,0,0.10266668,1,21,180,66,66,48,31,1,16,60,66,6,0.97664279,0.59643912,0.97664279,0.59643912,173.9677838,0.56778455,269.4374574,0.40885824
jammu & kashmir,jammu,0,0.87333333,1,0,0.97600001,0,0.87333333,0,0.10266668,1,21,180,66,66,48,31,1,16,60,66,6,0.97664279,0.59643912,0.97664279,0.59643912,173.9677838,0.56778455,269.4374574,0.40885824
jammu & kashmir,kargil,,,,,,,,,,1,4,9,1,0,8,3,0,5,1,1,0,,,,,,,,
jammu & kashmir,kathua,0,0.98666668,0,0,0.98666668,0,0.83941609,0,0.14725059,1,7,97,20,29,48,33,2,13,16,20,4,0.9874472,0.20385206,0.9874472,0.20385206,75.40679973,0.75609297,105.2862731,0.23135424
jammu & kashmir,kathua,0,0.83941609,1,0,0.98666668,0,0.83941609,0,0.14725059,1,7,97,20,29,48,33,2,13,16,20,4,0.9874472,0.20385206,0.9874472,0.20385206,75.40679973,0.75609297,105.2862731,0.23135424
jammu & kashmir,kishtwar,0,0.82857144,0,0,0.82857144,0,0.51785713,0,0.3107143,1,18,8,3,2,3,3,0,0,3,3,0,0.82827276,0.4138433,0.82827276,0.4138433,29.79463901,0.6902073,35.17615688,0.13806546
jammu & kashmir,kishtwar,0,0.51785713,1,0,0.82857144,0,0.51785713,0,0.3107143,1,18,8,3,2,3,3,0,0,3,3,0,0.82827276,0.4138433,0.82827276,0.4138433,29.79463901,0.6902073,35.17615688,0.13806546
jammu & kashmir,kulgam,0,1,0,0,1,0,0.60233921,0,0.39766079,1,15,31,8,4,19,17,1,1,8,8,0,1,0.44347492,1,0.44347492,52.5192664,0.77655494,86.92321359,0.22344506
jammu & kashmir,kulgam,0,0.60233921,1,0,1,0,0.60233921,0,0.39766079,1,15,31,8,4,19,17,1,1,8,8,0,1,0.44347492,1,0.44347492,52.5192664,0.77655494,86.92321359,0.22344506
jammu & kashmir,kupwara,0,0.98039216,0,0,0.98039216,0,0.73076922,0,0.24962294,1,1,9,7,1,1,0,0,1,7,7,0,0.98374707,0.52913004,0.98374707,0.52913004,78.64985743,0.71957207,97.09492515,0.264175
jammu & kashmir,kupwara,0,0.73076922,1,0,0.98039216,0,0.73076922,0,0.24962294,1,1,9,7,1,1,0,0,1,7,7,0,0.98374707,0.52913004,0.98374707,0.52913004,78.64985743,0.71957207,97.09492515,0.264175
jammu & kashmir,leh (ladakh),,,,,,,,,,1,3,25,23,0,2,1,0,1,22,23,1,,,,,,,,
jammu & kashmir,pulwama,0,0.94701988,0,0,0.94701988,0,0.75280899,0,0.19421089,1,12,23,6,6,11,11,0,0,6,6,0,0.95691764,0.48206112,0.95691764,0.48206112,51.12064646,0.78252685,69.8553321,0.17439079
jammu & kashmir,pulwama,0,0.75280899,1,0,0.94701988,0,0.75280899,0,0.19421089,1,12,23,6,6,11,11,0,0,6,6,0,0.95691764,0.48206112,0.95691764,0.48206112,51.12064646,0.78252685,69.8553321,0.17439079
jammu & kashmir,punch,0,0.97333336,0,0,0.97333336,0,0.79661018,0,0.17672318,1,5,47,10,4,33,27,0,6,10,10,0,0.97314245,0.51692683,0.97314245,0.51692683,61.08785996,0.65129334,106.7862863,0.32184911
jammu & kashmir,punch,0,0.79661018,1,0,0.97333336,0,0.79661018,0,0.17672318,1,5,47,10,4,33,27,0,6,10,10,0,0.97314245,0.51692683,0.97314245,0.51692683,61.08785996,0.65129334,106.7862863,0.32184911
jammu & kashmir,rajouri,0,0.98675501,0,0,0.98675501,0,0.74210525,0,0.24464977,1,6,65,8,15,42,23,0,19,7,8,1,0.98563212,0.42828709,0.98563212,0.42828709,91.59135604,0.52272487,121.1171516,0.46290725
jammu & kashmir,rajouri,0,0.74210525,1,0,0.98675501,0,0.74210525,0,0.24464977,1,6,65,8,15,42,23,0,19,7,8,1,0.98563212,0.42828709,0.98563212,0.42828709,91.59135604,0.52272487,121.1171516,0.46290725
jammu & kashmir,ramban,0,0.99328864,0,0,0.99328864,0,0.86734694,0,0.12594169,1,17,9,2,1,6,4,1,1,1,2,1,0.9938764,0.31356692,0.9938764,0.31356692,38.65447113,0.69769388,39.90988247,0.29618251
jammu & kashmir,ramban,0,0.86734694,1,0,0.99328864,0,0.86734694,0,0.12594169,1,17,9,2,1,6,4,1,1,1,2,1,0.9938764,0.31356692,0.9938764,0.31356692,38.65447113,0.69769388,39.90988247,0.29618251
jammu & kashmir,reasi,0,0.97345132,0,0,0.97345132,0,0.7062937,0,0.26715761,1,20,23,10,2,11,10,0,1,10,10,0,0.97454309,0.36575824,0.97454309,0.36575824,36.49651022,0.7369591,61.02382196,0.23758399
jammu & kashmir,reasi,0,0.7062937,1,0,0.97345132,0,0.7062937,0,0.26715761,1,20,23,10,2,11,10,0,1,10,10,0,0.97454309,0.36575824,0.97454309,0.36575824,36.49651022,0.7369591,61.02382196,0.23758399
jammu & kashmir,samba,0,0.99082571,0,0,0.99082571,0,0.89999998,0,0.090825737,1,22,53,15,16,22,17,0,5,13,15,2,0.99129134,0.43138465,0.99129134,0.43138465,38.7024992,0.61292356,48.71039392,0.37836778
jammu & kashmir,samba,0,0.89999998,1,0,0.99082571,0,0.89999998,0,0.090825737,1,22,53,15,16,22,17,0,5,13,15,2,0.99129134,0.43138465,0.99129134,0.43138465,38.7024992,0.61292356,48.71039392,0.37836778
jammu & kashmir,shupiyan,0,0.99324322,0,0,0.99324322,0,0.80254775,0,0.19069546,1,13,23,7,5,11,6,0,5,7,7,0,0.99340874,0.47702318,0.99340874,0.47702318,26.02178192,0.68600303,44.236587,0.30740571
jammu & kashmir,shupiyan,0,0.80254775,1,0,0.99324322,0,0.80254775,0,0.19069546,1,13,23,7,5,11,6,0,5,7,7,0,0.99340874,0.47702318,0.99340874,0.47702318,26.02178192,0.68600303,44.236587,0.30740571
jammu & kashmir,srinagar,0,0.98550725,0,0,0.98550725,0,0.78666669,0,0.19884056,1,10,195,64,89,42,40,0,2,64,64,0,0.98588312,0.58233327,0.98588312,0.58233327,147.3934307,0.68498522,225.7263477,0.3008979
jammu & kashmir,srinagar,0,0.78666669,1,0,0.98550725,0,0.78666669,0,0.19884056,1,10,195,64,89,42,40,0,2,64,64,0,0.98588312,0.58233327,0.98588312,0.58233327,147.3934307,0.68498522,225.7263477,0.3008979
jammu & kashmir,udhampur,0,0.98275864,0,0,0.98275864,0,0.82530123,0,0.15745741,1,19,67,23,9,35,30,0,5,21,23,2,0.98322713,0.41077989,0.98322713,0.41077989,69.36402023,0.73220056,102.0402117,0.25102657
jammu & kashmir,udhampur,0,0.82530123,1,0,0.98275864,0,0.82530123,0,0.15745741,1,19,67,23,9,35,30,0,5,21,23,2,0.98322713,0.41077989,0.98322713,0.41077989,69.36402023,0.73220056,102.0402117,0.25102657
jharkhand,bokaro,0,0.92356688,0,0,0.92356688,0,0.55621302,0,0.36735386,20,10,36,17,5,14,4,0,10,13,17,4,0.91803753,0.24553451,0.91803753,0.24553451,72.5713855,0.79091257,172.7532694,0.12712497
jharkhand,bokaro,0,0.55621302,1,0,0.92356688,0,0.55621302,0,0.36735386,20,10,36,17,5,14,4,0,10,13,17,4,0.91803753,0.24553451,0.91803753,0.24553451,72.5713855,0.79091257,172.7532694,0.12712497
jharkhand,chatra,0,0.89166665,0,0,0.89166665,0,0.33939394,0,0.55227268,20,2,33,4,0,29,3,0,26,3,4,1,0.88991857,0.14365646,0.88991857,0.14365646,30.29455282,0.86399084,79.60337144,0.025927722
jharkhand,chatra,0,0.33939394,1,0,0.89166665,0,0.33939394,0,0.55227268,20,2,33,4,0,29,3,0,26,3,4,1,0.88991857,0.14365646,0.88991857,0.14365646,30.29455282,0.86399084,79.60337144,0.025927722
jharkhand,deoghar,0,0.875,0,0,0.875,0,0.4519774,0,0.4230226,20,5,18,5,1,12,4,0,8,5,5,0,0.88018829,0.17100914,0.88018829,0.17100914,45.55291626,0.64027715,136.4571438,0.23991114
jharkhand,deoghar,0,0.4519774,1,0,0.875,0,0.4519774,0,0.4230226,20,5,18,5,1,12,4,0,8,5,5,0,0.88018829,0.17100914,0.88018829,0.17100914,45.55291626,0.64027715,136.4571438,0.23991114
jharkhand,dhanbad,0,0.90361446,0,0,0.90361446,0,0.46961325,0,0.43400121,20,9,59,23,8,28,18,0,10,17,23,6,0.89829528,0.32097483,0.89829528,0.32097483,101.1245385,0.81233388,241.1769949,0.085961401
jharkhand,dhanbad,0,0.46961325,1,0,0.90361446,0,0.46961325,0,0.43400121,20,9,59,23,8,28,18,0,10,17,23,6,0.89829528,0.32097483,0.89829528,0.32097483,101.1245385,0.81233388,241.1769949,0.085961401
jharkhand,dumka,0,0.8442623,0,0,0.8442623,0,0.55303031,0,0.29123199,20,17,25,9,0,16,4,0,12,8,9,1,0.84919065,0.17664546,0.84919065,0.17664546,45.19207072,0.79534853,108.2212734,0.053842127
jharkhand,dumka,0,0.55303031,1,0,0.8442623,0,0.55303031,0,0.29123199,20,17,25,9,0,16,4,0,12,8,9,1,0.84919065,0.17664546,0.84919065,0.17664546,45.19207072,0.79534853,108.2212734,0.053842127
jharkhand,garhwa,0,0.81250006,0,0,0.81250006,0,0.41807908,0,0.39442098,20,1,70,7,0,63,10,0,53,0,7,7,0.80504584,0.26011124,0.80504584,0.26011124,46.22858874,0.80254328,105.232339,0.002502561
jharkhand,garhwa,0,0.41807908,1,0,0.81250006,0,0.41807908,0,0.39442098,20,1,70,7,0,63,10,0,53,0,7,7,0.80504584,0.26011124,0.80504584,0.26011124,46.22858874,0.80254328,105.232339,0.002502561
jharkhand,giridih,0,0.94736844,0,0,0.94736844,0,0.48466256,0,0.46270588,20,4,41,10,1,30,9,0,21,9,10,1,0.9474889,0.20955943,0.9474889,0.20955943,56.49892643,0.72270238,213.2685354,0.22478652
jharkhand,giridih,0,0.48466256,1,0,0.94736844,0,0.48466256,0,0.46270588,20,4,41,10,1,30,9,0,21,9,10,1,0.9474889,0.20955943,0.9474889,0.20955943,56.49892643,0.72270238,213.2685354,0.22478652
jharkhand,godda,0,0.79816514,0,0,0.79816514,0,0.46456692,0,0.33359823,20,6,16,3,0,13,5,0,8,3,3,0,0.78349513,0.17082961,0.78349513,0.17082961,43.21946365,0.79952449,95.321859,-0.016029358
jharkhand,godda,0,0.46456692,1,0,0.79816514,0,0.46456692,0,0.33359823,20,6,16,3,0,13,5,0,8,3,3,0,0.78349513,0.17082961,0.78349513,0.17082961,43.21946365,0.79952449,95.321859,-0.016029358
jharkhand,gumla,0,0.85795456,0,0,0.85795456,0,0.37566137,0,0.48229319,20,21,42,10,0,32,7,0,25,7,10,3,0.85765171,0.11554248,0.85765171,0.11554248,42.02125722,0.80177671,76.12357324,0.055875003
jharkhand,gumla,0,0.37566137,1,0,0.85795456,0,0.37566137,0,0.48229319,20,21,42,10,0,32,7,0,25,7,10,3,0.85765171,0.11554248,0.85765171,0.11554248,42.02125722,0.80177671,76.12357324,0.055875003
jharkhand,hazaribagh,0,0.84210527,0,0,0.84210527,0,0.56626505,0,0.27584022,20,15,78,7,1,70,15,0,55,6,7,1,0.84214664,0.070222713,0.84214664,0.070222713,45.1975027,0.69300961,176.841598,0.14913702
jharkhand,hazaribagh,0,0.56626505,1,0,0.84210527,0,0.56626505,0,0.27584022,20,15,78,7,1,70,15,0,55,6,7,1,0.84214664,0.070222713,0.84214664,0.070222713,45.1975027,0.69300961,176.841598,0.14913702
jharkhand,jamtara,0,0.8263889,0,0,0.8263889,0,0.45333335,0,0.37305555,20,18,21,5,0,16,2,0,14,3,5,2,0.84544599,0.16913739,0.84544599,0.16913739,30.77790917,0.77306408,73.51077473,0.072381914
jharkhand,jamtara,0,0.45333335,1,0,0.8263889,0,0.45333335,0,0.37305555,20,18,21,5,0,16,2,0,14,3,5,2,0.84544599,0.16913739,0.84544599,0.16913739,30.77790917,0.77306408,73.51077473,0.072381914
jharkhand,khunti,0,0.77464789,0,0,0.77464789,0,0.41935483,0,0.35529307,20,20,40,6,0,34,7,0,27,4,6,2,0.77616739,0.080146521,0.77616739,0.080146521,16.28963207,0.69387877,46.24827808,0.082288623
jharkhand,khunti,0,0.41935483,1,0,0.77464789,0,0.41935483,0,0.35529307,20,20,40,6,0,34,7,0,27,4,6,2,0.77616739,0.080146521,0.77616739,0.080146521,16.28963207,0.69387877,46.24827808,0.082288623
jharkhand,kodarma,0,0.8732394,0,0,0.8732394,0,0.43902439,0,0.43421501,20,3,23,1,0,22,3,0,19,1,1,0,0.87794596,0.22635597,0.87794596,0.22635597,22.85449398,0.76326889,61.88460875,0.11467707
jharkhand,kodarma,0,0.43902439,1,0,0.8732394,0,0.43902439,0,0.43421501,20,3,23,1,0,22,3,0,19,1,1,0,0.87794596,0.22635597,0.87794596,0.22635597,22.85449398,0.76326889,61.88460875,0.11467707
jharkhand,latehar,0,0.89440995,0,0,0.89440995,0,0.40659341,0,0.48781654,20,14,35,0,1,34,2,0,32,0,0,0,0.89864832,0.1213766,0.89864832,0.1213766,26.70347117,0.83630586,59.33194336,0.062342465
jharkhand,latehar,0,0.40659341,1,0,0.89440995,0,0.40659341,0,0.48781654,20,14,35,0,1,34,2,0,32,0,0,0,0.89864832,0.1213766,0.89864832,0.1213766,26.70347117,0.83630586,59.33194336,0.062342465
jharkhand,lohardaga,0,0.86206895,0,0,0.86206895,0,0.52564102,0,0.33642793,20,11,13,5,0,8,1,0,7,2,5,3,0.85904884,0.21672031,0.85904884,0.21672031,14.173475,0.76563174,33.91792874,0.093417108
jharkhand,lohardaga,0,0.52564102,1,0,0.86206895,0,0.52564102,0,0.33642793,20,11,13,5,0,8,1,0,7,2,5,3,0.85904884,0.21672031,0.85904884,0.21672031,14.173475,0.76563174,33.91792874,0.093417108
jharkhand,pakur,0,0.77884614,0,0,0.77884614,0,0.36000001,0,0.41884613,20,8,32,1,0,31,24,0,7,0,1,1,0.78713232,0.10212044,0.78713232,0.10212044,30.10060416,0.69042331,86.71849692,0.096709013
jharkhand,pakur,0,0.36000001,1,0,0.77884614,0,0.36000001,0,0.41884613,20,8,32,1,0,31,24,0,7,0,1,1,0.78713232,0.10212044,0.78713232,0.10212044,30.10060416,0.69042331,86.71849692,0.096709013
